lineage	ntaxa	tmrca	ptmrca	source	first_seen	last_seen
127	1	2021.975342465753	2021.9619150601525	nonENG	2021.975342465753	2021.975342465753
128	1	2022.024657534247	2021.9860876153537	nonENG	2022.024657534247	2022.024657534247
129	1	2022.0684931506848	2022.0303911811316	nonENG	2022.0684931506848	2022.0684931506848
130	1	2021.9616438356163	2021.9587775827292	nonENG	2021.9616438356163	2021.9616438356163
131	1	2022.0465753424655	2022.0209450232428	nonENG	2022.0465753424655	2022.0465753424655
132	1	2022.0602739726028	2021.9623931900487	nonENG	2022.0602739726028	2022.0602739726028
133	2	2021.9922908438064	2021.9820927909236	nonENG	2022.024657534247	2022.0465753424655
134	1	2022.06301369863	2021.9953120922228	nonENG	2022.06301369863	2022.06301369863
135	1	2022.07397260274	2022.0246455343504	nonENG	2022.07397260274	2022.07397260274
136	1	2022.0637845708209	2022.0508336939608	nonENG	2022.0712328767124	2022.0712328767124
137	1	2022.0712328767124	2022.0577724782515	nonENG	2022.0712328767124	2022.0712328767124
138	2	2022.0282171923927	2021.9828711720272	nonENG	2022.041095890411	2022.0767123287671
139	1	2022.0328767123287	2021.9918394025296	nonENG	2022.0328767123287	2022.0328767123287
140	1	2022.0794520547945	2022.0289224407484	nonENG	2022.0794520547945	2022.0794520547945
141	1	2022.035616438356	2022.0228342120456	nonENG	2022.035616438356	2022.035616438356
142	1	2021.9671232876717	2021.9465658299675	nonENG	2021.9671232876717	2021.9671232876717
143	1	2022.0520547945205	2021.9707604014875	nonENG	2022.0520547945205	2022.0520547945205
144	1	2022.0438356164384	2021.9782604449204	nonENG	2022.0438356164384	2022.0438356164384
145	1	2022.054794520548	2021.9904214424776	nonENG	2022.054794520548	2022.054794520548
146	2	2022.035970785502	2021.9838766748371	nonENG	2022.0520547945205	2022.0794520547945
147	1	2022.049315068493	2021.9699450683945	nonENG	2022.049315068493	2022.049315068493
148	1	2022.0794520547945	2021.98448753324	nonENG	2022.0794520547945	2022.0794520547945
149	1	2022.0821917808216	2022.0031751896647	nonENG	2022.0821917808216	2022.0821917808216
150	1	2022.0684931506848	2021.9653546198167	nonENG	2022.0684931506848	2022.0684931506848
151	3	2022.0097772886727	2021.997276722941	nonENG	2022.013698630137	2022.0657534246573
152	1	2022.027397260274	2021.976299346172	nonENG	2022.027397260274	2022.027397260274
153	1	2021.9561643835616	2021.9557545475968	nonENG	2021.9561643835616	2021.9561643835616
154	1	2022.0794520547945	2022.026794544971	nonENG	2022.0794520547945	2022.0794520547945
155	1	2022.024657534247	2021.981843775989	nonENG	2022.024657534247	2022.024657534247
156	1	2022.0465753424655	2022.0245621390816	nonENG	2022.0465753424655	2022.0465753424655
157	1	2022.0328767123287	2021.997147991588	nonENG	2022.0328767123287	2022.0328767123287
158	1	2022.0465753424655	2021.9774216910132	nonENG	2022.0465753424655	2022.0465753424655
159	5	2022.0177627250985	2022.0006094460248	nonENG	2022.041095890411	2022.0657534246573
160	1	2022.0082191780823	2021.9910929470627	nonENG	2022.0082191780823	2022.0082191780823
161	1	2022.0575342465756	2021.9823243907315	nonENG	2022.0575342465756	2022.0575342465756
162	1	2022.06301369863	2022.0598339307007	nonENG	2022.06301369863	2022.06301369863
163	1	2022.0438356164384	2021.999692069571	nonENG	2022.0438356164384	2022.0438356164384
164	1	2022.035616438356	2021.9839818842056	nonENG	2022.035616438356	2022.035616438356
165	1	2022.054794520548	2022.0146282299136	nonENG	2022.054794520548	2022.054794520548
166	1	2022.021917808219	2022.017332463572	nonENG	2022.021917808219	2022.021917808219
167	18	2021.964387646964	2021.9480751986505	nonENG	2022.0082191780823	2022.0794520547945
168	1	2022.0684931506848	2022.0333556201635	nonENG	2022.0684931506848	2022.0684931506848
169	1	2022.06301369863	2021.979715364601	nonENG	2022.06301369863	2022.06301369863
170	3	2021.979514349248	2021.9609778396489	nonENG	2022.0109589041097	2022.049315068493
171	1	2022.0794520547945	2022.024412705535	nonENG	2022.0794520547945	2022.0794520547945
172	1	2022.0465753424655	2022.0232353597617	nonENG	2022.0465753424655	2022.0465753424655
173	1	2022.06301369863	2021.978855872222	nonENG	2022.06301369863	2022.06301369863
174	2	2022.0040811206388	2021.9767156520677	nonENG	2022.049315068493	2022.0794520547945
175	1	2022.041095890411	2021.9802800122116	nonENG	2022.041095890411	2022.041095890411
176	1	2022.0602739726028	2022.0052945271848	nonENG	2022.0602739726028	2022.0602739726028
177	1	2021.9890410958903	2021.958946698846	nonENG	2021.9890410958903	2021.9890410958903
178	1	2022.049315068493	2022.000520903684	nonENG	2022.049315068493	2022.049315068493
179	1	2022.035616438356	2021.9666314675255	nonENG	2022.035616438356	2022.035616438356
180	1	2021.9397260273968	2021.9335668596689	nonENG	2021.9397260273968	2021.9397260273968
181	4	2021.941761405147	2021.9288653427943	nonENG	2021.9479452054795	2022.024657534247
182	1	2022.0328767123287	2021.994849538781	nonENG	2022.0328767123287	2022.0328767123287
183	3	2021.980360067594	2021.9562819383275	nonENG	2022.0164383561644	2022.054794520548
184	2	2022.0102600584405	2022.000426863525	nonENG	2022.054794520548	2022.0575342465756
185	2	2022.0307113456636	2022.0023770398584	nonENG	2022.0328767123287	2022.0465753424655
186	1	2022.041095890411	2022.003204593712	nonENG	2022.041095890411	2022.041095890411
187	1	2022.049315068493	2022.0122039132607	nonENG	2022.049315068493	2022.049315068493
188	1	2022.0821917808216	2021.997828716324	nonENG	2022.0821917808216	2022.0821917808216
189	1	2021.9890410958903	2021.979447443981	nonENG	2021.9890410958903	2021.9890410958903
190	1	2022.024657534247	2021.974938754373	nonENG	2022.024657534247	2022.024657534247
191	1	2022.0109589041097	2021.9805799383264	nonENG	2022.0109589041097	2022.0109589041097
192	1	2021.9890410958903	2021.966119313186	nonENG	2021.9890410958903	2021.9890410958903
193	1	2022.035616438356	2021.9765242759256	nonENG	2022.035616438356	2022.035616438356
194	1	2022.0657534246573	2022.0014570629548	nonENG	2022.0657534246573	2022.0657534246573
195	1	2022.0821917808216	2022.0551180757204	nonENG	2022.0821917808216	2022.0821917808216
196	1	2022.0438356164384	2021.9638239059104	nonENG	2022.0438356164384	2022.0438356164384
197	3	2021.9915382878055	2021.946390408316	nonENG	2022.024657534247	2022.041095890411
198	106	2021.9375549617	2021.9359467428085	nonENG	2021.9534246575345	2022.0821917808216
199	1	2021.986301369863	2021.984536720744	nonENG	2021.986301369863	2021.986301369863
200	1	2022.0438356164384	2022.026660018883	nonENG	2022.0438356164384	2022.0438356164384
201	1	2022.0684931506848	2022.0197975270244	nonENG	2022.0684931506848	2022.0684931506848
202	1	2022.0465753424655	2021.997373731598	nonENG	2022.0465753424655	2022.0465753424655
203	1	2022.0465753424655	2021.999374024292	nonENG	2022.0465753424655	2022.0465753424655
204	1	2022.0575342465756	2021.9584519391808	nonENG	2022.0575342465756	2022.0575342465756
205	2	2021.9564940870343	2021.9167826995683	nonENG	2021.986301369863	2022.0821917808216
206	1	2022.0082191780823	2021.9551778755776	nonENG	2022.0082191780823	2022.0082191780823
207	25	2021.9437598755835	2021.9248819260083	nonENG	2021.9534246575345	2022.0684931506848
208	1	2022.0438356164384	2021.9701812757469	nonENG	2022.0438356164384	2022.0438356164384
209	1	2022.0794520547945	2022.004837108544	nonENG	2022.0794520547945	2022.0794520547945
210	1	2022.06301369863	2022.004190378694	nonENG	2022.06301369863	2022.06301369863
211	4	2021.980881064748	2021.97745515084	nonENG	2022.0082191780823	2022.0794520547945
212	1	2022.0657534246573	2022.0569664794657	nonENG	2022.0657534246573	2022.0657534246573
213	1	2022.049315068493	2022.0351603422732	nonENG	2022.049315068493	2022.049315068493
214	1	2022.0684931506848	2021.9922905686449	nonENG	2022.0684931506848	2022.0684931506848
215	1	2022.0684931506848	2022.0157925303065	nonENG	2022.0684931506848	2022.0684931506848
216	1	2022.06301369863	2022.0055810726128	nonENG	2022.06301369863	2022.06301369863
217	1	2022.041095890411	2022.0057056967344	nonENG	2022.041095890411	2022.041095890411
218	1	2022.0821917808216	2022.00514735982	nonENG	2022.0821917808216	2022.0821917808216
219	1	2022.0301369863012	2022.0098211260463	nonENG	2022.0301369863012	2022.0301369863012
220	1	2022.0602739726028	2021.9607673093203	nonENG	2022.0602739726028	2022.0602739726028
221	1	2022.0438356164384	2022.002995242091	nonENG	2022.0438356164384	2022.0438356164384
222	1	2022.019178082192	2021.9858000225	nonENG	2022.019178082192	2022.019178082192
223	1	2022.0520547945205	2022.0107544066057	nonENG	2022.0520547945205	2022.0520547945205
224	1	2022.0821917808216	2022.0312858867355	nonENG	2022.0821917808216	2022.0821917808216
225	1	2022.049315068493	2021.9846246874968	nonENG	2022.049315068493	2022.049315068493
226	1	2022.0328767123287	2021.9989130714075	nonENG	2022.0328767123287	2022.0328767123287
227	1	2021.9808219178085	2021.975097286871	nonENG	2021.9808219178085	2021.9808219178085
228	3	2022.0290001898595	2021.977774426536	nonENG	2022.0575342465756	2022.0821917808216
229	1	2022.002752641992	2021.983150892181	nonENG	2022.021917808219	2022.021917808219
230	1	2022.054794520548	2022.0262242637516	nonENG	2022.054794520548	2022.054794520548
231	2	2021.999801226006	2021.9758513795264	nonENG	2022.0027397260276	2022.0657534246573
232	3	2021.960893288995	2021.95155652284	nonENG	2022.024657534247	2022.054794520548
233	4	2022.0021321772504	2021.9689526869624	nonENG+ENG	2022.0164383561644	2022.0602739726028
234	6	2021.948692973417	2021.9465244737123	nonENG	2022.0082191780823	2022.0712328767124
235	1	2022.024657534247	2022.0137039753956	nonENG	2022.024657534247	2022.024657534247
236	7	2021.990206527196	2021.9693974635763	nonENG	2022.0164383561644	2022.07397260274
237	1	2022.054794520548	2022.0185572407077	nonENG	2022.054794520548	2022.054794520548
238	2	2022.048480978554	2022.03527971144	nonENG	2022.0575342465756	2022.0657534246573
239	4	2022.0006319272184	2021.9839733568333	nonENG	2022.027397260274	2022.0821917808216
240	2	2022.0002465888556	2021.9859524231051	nonENG	2022.013698630137	2022.0301369863012
241	1	2022.06301369863	2021.9794914260967	nonENG	2022.06301369863	2022.06301369863
242	6	2021.959144556251	2021.9526966999892	nonENG	2022.0301369863012	2022.0520547945205
243	1	2021.9917808219177	2021.9897489515183	nonENG	2021.9917808219177	2021.9917808219177
244	2	2022.028367250804	2021.986291845447	nonENG	2022.0328767123287	2022.035616438356
245	1	2022.0767123287671	2021.992567870544	nonENG	2022.0767123287671	2022.0767123287671
246	1	2022.054794520548	2022.038384829488	nonENG	2022.054794520548	2022.054794520548
247	1	2022.0465753424655	2022.0130186883855	nonENG	2022.0465753424655	2022.0465753424655
248	1	2022.024657534247	2021.9944423451689	nonENG	2022.024657534247	2022.024657534247
249	4	2022.0009600994847	2021.9868263951903	nonENG	2022.0301369863012	2022.0794520547945
250	1	2022.07397260274	2022.0159987510187	nonENG	2022.07397260274	2022.07397260274
251	2	2022.022814124906	2021.9803045946785	nonENG	2022.0301369863012	2022.0465753424655
252	1	2021.9013698630135	2021.896401676864	nonENG	2021.9013698630135	2021.9013698630135
253	2	2022.031698737519	2021.9616844842972	nonENG	2022.0465753424655	2022.0575342465756
254	5	2021.995824624865	2021.9656951379288	nonENG	2022.0328767123287	2022.07397260274
255	1	2022.049315068493	2022.0041385889028	nonENG	2022.049315068493	2022.049315068493
256	2	2022.0148291478245	2021.961591386889	nonENG	2022.035616438356	2022.0383561643837
257	1	2022.0794520547945	2021.992248071709	nonENG	2022.0794520547945	2022.0794520547945
258	3	2022.0230186244703	2021.9696974547724	nonENG	2022.0328767123287	2022.06301369863
259	6	2021.987675478528	2021.9649659593	nonENG	2021.9917808219177	2022.041095890411
260	2	2022.0150238152944	2021.9854450535147	nonENG	2022.0520547945205	2022.0821917808216
261	1	2022.0159130318432	2021.953376788513	nonENG	2022.019178082192	2022.019178082192
262	1	2022.0438356164384	2021.9777361139395	nonENG	2022.0438356164384	2022.0438356164384
263	1	2022.035616438356	2021.960883001432	nonENG	2022.035616438356	2022.035616438356
264	2	2022.037457023526	2022.0078909422496	nonENG	2022.041095890411	2022.049315068493
265	1	2022.0712328767124	2022.0078909422496	nonENG	2022.0712328767124	2022.0712328767124
266	1	2022.0383561643837	2022.0028058820797	nonENG	2022.0383561643837	2022.0383561643837
267	2	2021.9893927974035	2021.9778263137027	nonENG	2022.013698630137	2022.054794520548
268	1	2022.041095890411	2022.0358219498587	nonENG	2022.041095890411	2022.041095890411
269	3	2022.0295955920992	2021.9954134402303	nonENG	2022.0438356164384	2022.0821917808216
270	5	2021.9618949536264	2021.956412170846	nonENG	2021.964383561644	2022.0602739726028
271	1	2022.0438356164384	2022.0046030015096	nonENG	2022.0438356164384	2022.0438356164384
272	1	2022.0821917808216	2022.028099907177	nonENG	2022.0821917808216	2022.0821917808216
273	1	2022.049315068493	2022.0230113787875	nonENG	2022.049315068493	2022.049315068493
274	1	2022.0684931506848	2022.0068058199288	nonENG	2022.0684931506848	2022.0684931506848
275	1	2022.049315068493	2021.973042269196	nonENG	2022.049315068493	2022.049315068493
276	1	2022.06301369863	2022.0168008506776	nonENG	2022.06301369863	2022.06301369863
277	1	2022.024657534247	2021.9843963307828	nonENG	2022.024657534247	2022.024657534247
278	1	2022.041095890411	2022.0079415676105	nonENG	2022.041095890411	2022.041095890411
279	3	2022.0077534324373	2022.0041683201916	nonENG	2022.0328767123287	2022.0684931506848
280	1	2022.0109589041097	2022.0052838918257	nonENG	2022.0109589041097	2022.0109589041097
281	2	2022.0305400907716	2022.0002961590835	nonENG	2022.0465753424655	2022.0575342465756
282	1	2022.027397260274	2021.9887100457736	nonENG	2022.027397260274	2022.027397260274
283	38	2021.935075808322	2021.8999632166317	nonENG	2021.9506849315069	2022.0794520547945
284	1	2022.054794520548	2021.9121655946035	nonENG	2022.054794520548	2022.054794520548
285	1	2021.9808219178085	2021.9316883441077	nonENG	2021.9808219178085	2021.9808219178085
286	1	2021.904109589041	2021.889974894166	nonENG	2021.904109589041	2021.904109589041
287	1	2021.9917808219177	2021.9546861614804	nonENG	2021.9917808219177	2021.9917808219177
288	1	2021.9068493150685	2021.892300491836	nonENG	2021.9068493150685	2021.9068493150685
289	1	2021.975342465753	2021.9687439151771	nonENG	2021.975342465753	2021.975342465753
290	1	2021.9808219178085	2021.94410454308	nonENG	2021.9808219178085	2021.9808219178085
291	1	2021.983561643836	2021.875440795239	nonENG	2021.983561643836	2021.983561643836
292	1	2021.9315068493152	2021.8828768487235	nonENG	2021.9315068493152	2021.9315068493152
293	1	2022.0301369863012	2021.993696777448	nonENG	2022.0301369863012	2022.0301369863012
294	1	2022.019178082192	2021.9597626216705	nonENG	2022.019178082192	2022.019178082192
295	1	2022.0027397260276	2021.988146832933	nonENG	2022.0027397260276	2022.0027397260276
296	1	2022.0	2021.9973212697407	nonENG	2022.0	2022.0
297	1	2022.0082191780823	2021.9995645046304	nonENG	2022.0082191780823	2022.0082191780823
298	2	2022.005050592624	2022.0046794376813	nonENG	2022.0109589041097	2022.049315068493
299	3	2022.0460152296853	2022.0156916418816	nonENG	2022.06301369863	2022.0821917808216
300	1	2022.013698630137	2021.9813130861369	nonENG	2022.013698630137	2022.013698630137
301	1	2022.0821917808216	2021.9326692223733	nonENG	2022.0821917808216	2022.0821917808216
302	37	2021.9413524146396	2021.911523216804	nonENG	2021.964383561644	2022.0821917808216
303	2	2022.001579421457	2021.977674977872	nonENG+ENG	2022.054794520548	2022.0712328767124
304	1	2021.9894430033155	2021.977674977872	nonENG+ENG	2022.0602739726028	2022.0602739726028
305	1	2021.9863187669705	2021.981782951581	nonENG	2022.0027397260276	2022.0027397260276
306	1	2022.013698630137	2021.9923744275136	nonENG	2022.013698630137	2022.013698630137
307	18	2021.9516506370103	2021.9403900716711	nonENG	2021.958904109589	2022.0821917808216
308	1	2022.0328767123287	2021.9481559364635	nonENG	2022.0328767123287	2022.0328767123287
309	2	2022.014456235035	2021.9695228547885	nonENG	2022.024657534247	2022.027397260274
310	1	2022.0465753424655	2021.9718574088809	nonENG	2022.0465753424655	2022.0465753424655
311	1	2022.0821917808216	2022.0709196309567	nonENG	2022.0821917808216	2022.0821917808216
312	1	2022.021917808219	2022.0025313076785	nonENG	2022.021917808219	2022.021917808219
313	1	2022.041095890411	2022.0269567558344	nonENG	2022.041095890411	2022.041095890411
314	3	2022.0207422246197	2021.983301157738	nonENG	2022.024657534247	2022.0328767123287
315	3	2021.9971016521488	2021.993986716048	nonENG	2022.027397260274	2022.0767123287671
316	6	2021.992884300148	2021.9907706804572	nonENG	2022.013698630137	2022.0657534246573
317	1	2022.0821917808216	2022.046543474956	nonENG	2022.0821917808216	2022.0821917808216
318	1	2022.0520547945205	2022.029359488287	nonENG	2022.0520547945205	2022.0520547945205
319	1	2022.0602739726028	2022.04192424577	nonENG	2022.0602739726028	2022.0602739726028
