lineage	ntaxa	tmrca	ptmrca	source	first_seen	last_seen
316	1	2022.0657534246573	2022.031839369488	nonENG	2022.0657534246573	2022.0657534246573
317	1	2022.0438356164384	2021.9832338093177	nonENG	2022.0438356164384	2022.0438356164384
318	1	2022.0794520547945	2022.01916614856	nonENG	2022.0794520547945	2022.0794520547945
319	1	2021.9945205479453	2021.9607004814427	nonENG	2021.9945205479453	2021.9945205479453
320	2	2021.9632895880093	2021.9478998819789	nonENG	2021.9671232876717	2022.0520547945205
321	1	2021.964383561644	2021.9406971912488	nonENG	2021.964383561644	2021.964383561644
322	2	2022.034650788008	2021.9972705293987	nonENG	2022.0438356164384	2022.0465753424655
323	1	2022.054794520548	2022.0067825949204	nonENG	2022.054794520548	2022.054794520548
324	1	2022.054794520548	2021.9997938947404	nonENG	2022.054794520548	2022.054794520548
325	1	2022.035616438356	2021.9670184554084	nonENG	2022.035616438356	2022.035616438356
326	1	2022.0438356164384	2021.9599019151508	nonENG	2022.0438356164384	2022.0438356164384
327	1	2021.9671232876717	2021.9604966226095	nonENG	2021.9671232876717	2021.9671232876717
328	1	2021.9561643835616	2021.9461693274384	nonENG	2021.9561643835616	2021.9561643835616
329	8	2021.9769520672307	2021.9573315069797	nonENG	2022.0082191780823	2022.0712328767124
330	1	2022.0684931506848	2022.042561501774	nonENG	2022.0684931506848	2022.0684931506848
331	1	2022.0301369863012	2021.9805646498623	nonENG	2022.0301369863012	2022.0301369863012
332	1	2022.0657534246573	2021.965631615045	nonENG	2022.0657534246573	2022.0657534246573
333	1	2022.027397260274	2021.9847381862503	nonENG	2022.027397260274	2022.027397260274
334	1	2022.049315068493	2021.9804935518173	nonENG	2022.049315068493	2022.049315068493
335	1	2022.0767123287671	2022.04443352358	nonENG	2022.0767123287671	2022.0767123287671
336	1	2022.0328767123287	2021.9953253480087	nonENG	2022.0328767123287	2022.0328767123287
337	1	2022.049315068493	2022.0134985739264	nonENG	2022.049315068493	2022.049315068493
338	1	2022.054794520548	2022.0148501902215	nonENG	2022.054794520548	2022.054794520548
339	2	2022.0314054040869	2022.025739195533	nonENG	2022.0657534246573	2022.0684931506848
340	1	2022.0712328767124	2021.9884528987595	nonENG	2022.0712328767124	2022.0712328767124
341	1	2022.0465753424655	2022.0023518347052	nonENG	2022.0465753424655	2022.0465753424655
342	1	2022.024657534247	2022.010923531436	nonENG	2022.024657534247	2022.024657534247
343	4	2021.9890934110667	2021.9817472375496	nonENG	2022.0	2022.0328767123287
344	1	2021.982960182617	2021.9817472375496	nonENG	2022.024657534247	2022.024657534247
345	1	2021.9844713324464	2021.9766760406949	nonENG	2021.9945205479453	2021.9945205479453
346	1	2022.0328767123287	2022.008185627726	nonENG	2022.0328767123287	2022.0328767123287
347	1	2021.9671232876717	2021.965165671406	nonENG	2021.9671232876717	2021.9671232876717
348	1	2021.9671232876717	2021.9452450267772	nonENG	2021.9671232876717	2021.9671232876717
349	1	2021.9436607053376	2021.9392182380825	nonENG	2021.9506849315069	2021.9506849315069
350	1	2021.978082191781	2021.9712801690712	nonENG	2021.978082191781	2021.978082191781
351	1	2022.0684931506848	2021.9966400836308	nonENG	2022.0684931506848	2022.0684931506848
352	1	2022.049315068493	2022.0023774085937	nonENG	2022.049315068493	2022.049315068493
353	3	2021.9940007290652	2021.960401990142	nonENG	2022.0164383561644	2022.054794520548
354	1	2022.027397260274	2022.0205194559032	nonENG	2022.027397260274	2022.027397260274
355	1	2022.024657534247	2021.9475268163003	nonENG	2022.024657534247	2022.024657534247
356	1	2022.0054794520547	2021.9632587638848	nonENG	2022.0054794520547	2022.0054794520547
357	2	2022.0126220027385	2021.9581011657035	nonENG	2022.0684931506848	2022.0794520547945
358	2	2021.985270970761	2021.9758058575276	nonENG	2021.986301369863	2022.0109589041097
359	1	2022.013698630137	2021.974663687676	nonENG	2022.013698630137	2022.013698630137
360	24	2021.937872310272	2021.93250547098	nonENG	2021.9534246575345	2022.0657534246573
361	2	2022.0270510392104	2021.9947213519672	nonENG	2022.049315068493	2022.06301369863
362	1	2022.0794520547945	2022.0316020624653	nonENG	2022.0794520547945	2022.0794520547945
363	42	2021.9374461420216	2021.9231365602288	nonENG	2021.9561643835616	2022.0821917808216
364	1	2022.0301369863012	2021.955979312794	nonENG	2022.0301369863012	2022.0301369863012
365	1	2022.013698630137	2021.9579494806096	nonENG	2022.013698630137	2022.013698630137
366	1	2022.054794520548	2021.9773417098877	nonENG	2022.054794520548	2022.054794520548
367	2	2021.9797691220476	2021.9463788100409	nonENG	2021.986301369863	2022.0082191780823
368	1	2022.035616438356	2022.0140050012385	nonENG	2022.035616438356	2022.035616438356
369	1	2022.0383561643837	2022.0246355389904	nonENG	2022.0383561643837	2022.0383561643837
370	1	2021.9616438356163	2021.9457862755223	nonENG	2021.9616438356163	2021.9616438356163
371	1	2022.0383561643837	2021.9624659964777	nonENG	2022.0383561643837	2022.0383561643837
372	3	2021.9853605615028	2021.9604303056424	nonENG	2021.9917808219177	2022.0821917808216
373	1	2021.958904109589	2021.9444856929651	nonENG	2021.958904109589	2021.958904109589
374	1	2021.9531839996205	2021.9462357246168	nonENG	2021.9945205479453	2021.9945205479453
375	4	2021.97611490193	2021.963854241316	nonENG	2022.0082191780823	2022.0602739726028
376	1	2022.06301369863	2022.0360720536423	nonENG	2022.06301369863	2022.06301369863
377	1	2022.027397260274	2022.007201347456	nonENG	2022.027397260274	2022.027397260274
378	3	2021.9598113130232	2021.9471053124296	nonENG	2021.9698630136984	2022.0767123287671
379	2	2022.0236113272265	2021.9850875132183	nonENG	2022.024657534247	2022.0465753424655
380	1	2022.013698630137	2021.9857939884791	nonENG	2022.013698630137	2022.013698630137
381	1	2022.019178082192	2021.9859417399923	nonENG	2022.019178082192	2022.019178082192
382	1	2022.034919255384	2021.982827032267	nonENG	2022.0657534246573	2022.0657534246573
383	1	2022.049315068493	2022.0478050637	nonENG	2022.049315068493	2022.049315068493
384	1	2022.0767123287671	2021.9442190050515	nonENG	2022.0767123287671	2022.0767123287671
385	1	2021.9534246575345	2021.9513601794636	nonENG	2021.9534246575345	2021.9534246575345
386	1	2022.027397260274	2022.0039212210847	nonENG	2022.027397260274	2022.027397260274
387	1	2022.0821917808216	2022.039109638924	nonENG	2022.0821917808216	2022.0821917808216
388	1	2021.9671232876717	2021.9581311841137	nonENG	2021.9671232876717	2021.9671232876717
389	1	2022.021917808219	2021.965190921228	nonENG	2022.021917808219	2022.021917808219
390	1	2022.024657534247	2021.9930188012984	nonENG	2022.024657534247	2022.024657534247
391	1	2022.0082191780823	2021.975917415573	nonENG	2022.0082191780823	2022.0082191780823
392	1	2022.0164383561644	2021.9819001499832	nonENG	2022.0164383561644	2022.0164383561644
393	1	2022.013698630137	2021.9639721342223	nonENG	2022.013698630137	2022.013698630137
394	1	2022.0657534246573	2021.969578203508	nonENG	2022.0657534246573	2022.0657534246573
395	1	2022.019178082192	2021.9784010490976	nonENG	2022.019178082192	2022.019178082192
396	1	2022.049315068493	2022.024705920241	nonENG	2022.049315068493	2022.049315068493
397	2	2022.038865772793	2021.967471654668	nonENG	2022.0520547945205	2022.07397260274
398	1	2021.986301369863	2021.9447774611128	nonENG	2021.986301369863	2021.986301369863
399	1	2021.9369863013696	2021.9112611109863	nonENG	2021.9369863013696	2021.9369863013696
400	1	2022.021917808219	2021.9795808039053	nonENG	2022.021917808219	2022.021917808219
401	1	2022.013698630137	2022.000014783413	nonENG	2022.013698630137	2022.013698630137
402	1	2021.9616438356163	2021.9589850052407	nonENG	2021.9616438356163	2021.9616438356163
403	4	2021.951062364148	2021.9478399025784	nonENG	2021.9698630136984	2022.0712328767124
404	1	2022.0328767123287	2021.957612361992	nonENG	2022.0328767123287	2022.0328767123287
405	2	2021.9952932656213	2021.9562141339627	nonENG	2022.0465753424655	2022.054794520548
406	6	2021.9609060708892	2021.9419438785308	nonENG	2021.964383561644	2022.0575342465756
407	1	2022.0328767123287	2021.9797933716172	nonENG+ENG	2022.0328767123287	2022.0328767123287
408	16	2021.9469798138475	2021.934640692204	nonENG	2021.9698630136984	2022.0821917808216
409	5	2021.9643556161911	2021.9480150739696	nonENG	2021.983561643836	2022.06301369863
410	1	2022.0301369863012	2021.982647372958	nonENG	2022.0301369863012	2022.0301369863012
411	1	2022.0054794520547	2021.9783058769292	nonENG	2022.0054794520547	2022.0054794520547
412	1	2022.0821917808216	2022.028287444014	nonENG	2022.0821917808216	2022.0821917808216
413	1	2022.0767123287671	2022.0322613605035	nonENG	2022.0767123287671	2022.0767123287671
414	1	2022.049315068493	2021.9926717549167	nonENG	2022.049315068493	2022.049315068493
415	1	2022.07397260274	2021.9667851212232	nonENG	2022.07397260274	2022.07397260274
416	1	2022.054794520548	2021.966777252587	nonENG	2022.054794520548	2022.054794520548
417	1	2022.0383561643837	2022.0165734379077	nonENG	2022.0383561643837	2022.0383561643837
418	4	2021.9261422992583	2021.9181858466488	nonENG	2021.9616438356163	2022.013698630137
419	1	2022.0794520547945	2022.0246018962407	nonENG	2022.0794520547945	2022.0794520547945
420	2	2022.0634466814377	2022.0088292085647	nonENG	2022.0684931506848	2022.0712328767124
421	1	2022.0794520547945	2022.0707133324515	nonENG	2022.0794520547945	2022.0794520547945
422	1	2022.0328767123287	2022.0236118257756	nonENG	2022.0328767123287	2022.0328767123287
423	1	2022.054794520548	2022.0132425551824	nonENG	2022.054794520548	2022.054794520548
424	1	2022.0657534246573	2021.979593309144	nonENG	2022.0657534246573	2022.0657534246573
425	1	2022.039598389374	2021.9895526307755	nonENG	2022.0520547945205	2022.0520547945205
426	1	2022.0465753424655	2022.0354169648504	nonENG	2022.0465753424655	2022.0465753424655
427	1	2022.0328767123287	2022.01630845929	nonENG	2022.0328767123287	2022.0328767123287
428	1	2021.985261269426	2021.9739616567688	nonENG	2022.024657534247	2022.024657534247
429	2	2022.00045700606	2021.9949151409128	nonENG	2022.019178082192	2022.0438356164384
430	1	2022.024657534247	2021.987885962901	nonENG	2022.024657534247	2022.024657534247
431	1	2022.0438356164384	2022.0001321862624	nonENG	2022.0438356164384	2022.0438356164384
432	2	2022.074351514883	2021.988644484928	nonENG	2022.0794520547945	2022.0794520547945
433	1	2022.0465753424655	2021.9493572406627	nonENG	2022.0465753424655	2022.0465753424655
434	2	2022.02807912092	2022.001232206811	nonENG	2022.0657534246573	2022.0821917808216
435	3	2022.0059100897413	2022.002817325635	nonENG	2022.0383561643837	2022.0657534246573
436	2	2021.981952134105	2021.9816699651133	nonENG	2022.013698630137	2022.024657534247
437	1	2022.0383561643837	2021.9825284631745	nonENG	2022.0383561643837	2022.0383561643837
438	2	2021.9834297744571	2021.970521222708	nonENG	2021.986301369863	2022.0794520547945
439	2	2021.9692740699493	2021.9655129728264	nonENG	2022.0520547945205	2022.0575342465756
440	1	2022.021917808219	2021.9655129728264	nonENG	2022.021917808219	2022.021917808219
441	2	2022.031197802064	2021.9755275221876	nonENG	2022.0794520547945	2022.0794520547945
442	1	2022.0164383561644	2021.979813635238	nonENG	2022.0164383561644	2022.0164383561644
443	1	2022.027397260274	2021.9708518434657	nonENG	2022.027397260274	2022.027397260274
444	1	2022.027397260274	2022.0025477928973	nonENG	2022.027397260274	2022.027397260274
445	1	2022.0109589041097	2021.9800646026092	nonENG	2022.0109589041097	2022.0109589041097
446	4	2021.9586672510368	2021.9475536436912	nonENG	2021.958904109589	2022.0109589041097
447	1	2021.9671232876717	2021.9626513483383	nonENG	2021.9671232876717	2021.9671232876717
448	1	2021.9671232876717	2021.9614231589896	nonENG	2021.9671232876717	2021.9671232876717
449	1	2022.0520547945205	2021.97766328382	nonENG	2022.0520547945205	2022.0520547945205
450	1	2022.0328767123287	2021.9857631437344	nonENG	2022.0328767123287	2022.0328767123287
451	8	2021.9445259238987	2021.926751449677	nonENG	2021.9616438356163	2022.049315068493
452	4	2022.0002947606536	2021.9627395695557	nonENG	2022.0109589041097	2022.0821917808216
453	4	2021.972198958216	2021.966702149541	nonENG	2022.024657534247	2022.0602739726028
454	1	2022.0301369863012	2021.961464419527	nonENG	2022.0301369863012	2022.0301369863012
455	1	2022.0465753424655	2021.98329367842	nonENG	2022.0465753424655	2022.0465753424655
456	1	2022.027397260274	2021.9972555239783	nonENG	2022.027397260274	2022.027397260274
457	2	2021.996265390614	2021.98116113563	nonENG	2022.035616438356	2022.041095890411
458	1	2022.027397260274	2021.9759978742095	nonENG	2022.027397260274	2022.027397260274
459	1	2022.013698630137	2021.9407365853249	nonENG	2022.013698630137	2022.013698630137
460	1	2022.0109589041097	2021.9822374274415	nonENG	2022.0109589041097	2022.0109589041097
461	2	2022.029132172732	2021.9755606285728	nonENG	2022.0438356164384	2022.0767123287671
462	1	2022.024657534247	2022.015453124272	nonENG	2022.024657534247	2022.024657534247
463	1	2022.027397260274	2021.96033339451	nonENG	2022.027397260274	2022.027397260274
464	1	2022.024657534247	2021.9641225311127	nonENG	2022.024657534247	2022.024657534247
465	1	2022.0082191780823	2021.982415944928	nonENG	2022.0082191780823	2022.0082191780823
466	1	2022.049315068493	2021.9646891617904	nonENG	2022.049315068493	2022.049315068493
467	1	2022.0301369863012	2021.9981060570608	nonENG	2022.0301369863012	2022.0301369863012
468	1	2022.027397260274	2021.9743074499956	nonENG	2022.027397260274	2022.027397260274
469	1	2022.024657534247	2021.9739614077275	nonENG	2022.024657534247	2022.024657534247
470	1	2022.027397260274	2022.0039743108423	nonENG	2022.027397260274	2022.027397260274
471	3	2021.9595893792653	2021.945630874778	nonENG	2021.9671232876717	2022.0301369863012
472	1	2022.06301369863	2022.028681071876	nonENG	2022.06301369863	2022.06301369863
473	1	2022.07397260274	2021.959649818899	nonENG	2022.07397260274	2022.07397260274
474	2	2022.002095105564	2021.9853521080183	nonENG	2022.019178082192	2022.0767123287671
475	1	2022.021917808219	2021.965549616022	nonENG	2022.021917808219	2022.021917808219
476	1	2021.9561643835616	2021.951169980673	nonENG	2021.9561643835616	2021.9561643835616
477	2	2022.0424255378855	2022.0139360788685	nonENG	2022.0465753424655	2022.0465753424655
478	1	2022.0027397260276	2021.964283139975	nonENG	2022.0027397260276	2022.0027397260276
479	1	2022.0657534246573	2022.0332810390244	nonENG	2022.0657534246573	2022.0657534246573
480	1	2022.07397260274	2021.974763788628	nonENG	2022.07397260274	2022.07397260274
481	1	2022.024657534247	2021.9429683870017	nonENG	2022.024657534247	2022.024657534247
482	9	2021.9635141956005	2021.9441032897823	nonENG	2021.9698630136984	2022.07397260274
483	1	2022.019178082192	2021.9564279947003	nonENG	2022.019178082192	2022.019178082192
484	1	2022.0657534246573	2021.9865125672263	nonENG	2022.0657534246573	2022.0657534246573
485	1	2021.975342465753	2021.9451031791248	nonENG	2021.975342465753	2021.975342465753
486	4	2021.9562404417115	2021.9412491830149	nonENG	2021.958904109589	2022.0684931506848
487	1	2022.024657534247	2021.9922599190024	nonENG	2022.024657534247	2022.024657534247
488	1	2022.0054794520547	2021.9909092546263	nonENG	2022.0054794520547	2022.0054794520547
489	1	2022.0657534246573	2022.0379714748576	nonENG	2022.0657534246573	2022.0657534246573
490	1	2022.0301369863012	2021.973083752796	nonENG	2022.0301369863012	2022.0301369863012
491	1	2022.021917808219	2021.974272755887	nonENG	2022.021917808219	2022.021917808219
492	46	2021.9389498302223	2021.9360219773123	nonENG	2021.9534246575345	2022.0821917808216
493	4	2021.9585191713456	2021.9479617672168	nonENG	2022.021917808219	2022.06301369863
494	4	2021.9473153492072	2021.942225405092	nonENG	2021.9506849315069	2022.06301369863
495	6	2021.9853762685032	2021.9793327640243	nonENG	2022.013698630137	2022.07397260274
496	1	2021.9945205479453	2021.98498742623	nonENG	2021.9945205479453	2021.9945205479453
497	1	2021.986301369863	2021.981433459288	nonENG	2021.986301369863	2021.986301369863
498	3	2021.977802342978	2021.9643370829297	nonENG	2022.0054794520547	2022.013698630137
499	1	2022.0438356164384	2022.028235053244	nonENG	2022.0438356164384	2022.0438356164384
500	2	2022.051009032316	2021.9655292230395	nonENG	2022.0575342465756	2022.0794520547945
501	1	2022.0821917808216	2022.028367197919	nonENG	2022.0821917808216	2022.0821917808216
502	1	2022.013698630137	2022.0052989808516	nonENG	2022.013698630137	2022.013698630137
503	1	2022.035616438356	2022.009345661612	nonENG	2022.035616438356	2022.035616438356
504	6	2021.955118455393	2021.946373981058	nonENG	2022.0301369863012	2022.049315068493
505	2	2021.958525754136	2021.9418841788415	nonENG	2021.986301369863	2022.0328767123287
506	1	2022.041095890411	2021.9737780718424	nonENG	2022.041095890411	2022.041095890411
507	2	2022.0422350546228	2021.978006854319	nonENG	2022.054794520548	2022.0712328767124
508	1	2022.054794520548	2022.0131898534696	nonENG	2022.054794520548	2022.054794520548
509	1	2022.049315068493	2022.0053795934307	nonENG	2022.049315068493	2022.049315068493
510	1	2022.019178082192	2021.9924874652463	nonENG	2022.019178082192	2022.019178082192
511	1	2022.0301369863012	2021.975747487338	nonENG	2022.0301369863012	2022.0301369863012
512	2	2021.9984676274728	2021.9859632751495	nonENG	2022.027397260274	2022.0794520547945
513	1	2022.07397260274	2022.001379952888	nonENG	2022.07397260274	2022.07397260274
514	1	2022.0767123287671	2021.9752189988697	nonENG	2022.0767123287671	2022.0767123287671
515	1	2021.983561643836	2021.9816507579076	nonENG	2021.983561643836	2021.983561643836
516	1	2022.0109589041097	2021.9943052033889	nonENG	2022.0109589041097	2022.0109589041097
517	1	2022.021917808219	2021.9585859460656	nonENG	2022.021917808219	2022.021917808219
518	1	2022.019178082192	2021.9696280329008	nonENG	2022.019178082192	2022.019178082192
519	1	2022.07397260274	2022.056448362738	nonENG	2022.07397260274	2022.07397260274
520	1	2022.019178082192	2021.996147766592	nonENG	2022.019178082192	2022.019178082192
521	4	2021.940845728409	2021.9177687254116	nonENG	2021.964383561644	2021.975342465753
522	1	2022.0301369863012	2022.0003512690253	nonENG	2022.0301369863012	2022.0301369863012
523	4	2021.9615893042624	2021.944937981896	nonENG	2021.9972602739729	2022.027397260274
524	6	2021.9498812352724	2021.944220468828	nonENG	2021.9561643835616	2022.0520547945205
525	1	2021.983561643836	2021.941212156181	nonENG	2021.983561643836	2021.983561643836
526	1	2022.06301369863	2022.0237787989824	nonENG	2022.06301369863	2022.06301369863
527	2	2022.034280964804	2022.0230753273192	nonENG	2022.0383561643837	2022.054794520548
528	1	2022.0821917808216	2021.9709555379736	nonENG	2022.0821917808216	2022.0821917808216
529	2	2022.019756449628	2021.9857284841223	nonENG	2022.041095890411	2022.041095890411
530	1	2022.0520547945205	2022.041156213736	nonENG	2022.0520547945205	2022.0520547945205
531	1	2022.0328767123287	2022.002707520232	nonENG	2022.0328767123287	2022.0328767123287
532	1	2022.0821917808216	2021.984669822329	nonENG	2022.0821917808216	2022.0821917808216
533	1	2022.027397260274	2021.9989759037935	nonENG	2022.027397260274	2022.027397260274
534	2	2021.9847558148729	2021.977720528232	nonENG	2022.024657534247	2022.0465753424655
535	1	2022.07397260274	2021.9657020282848	nonENG	2022.07397260274	2022.07397260274
536	0	2021.965102110912	2021.9451653773333	nonENG	0.0	2021.845889378212
537	1	2021.975342465753	2021.9737045191928	nonENG	2021.975342465753	2021.975342465753
538	1	2022.025904536655	2022.0093749329565	nonENG	2022.06301369863	2022.06301369863
539	1	2022.0684931506848	2022.03305056873	nonENG	2022.0684931506848	2022.0684931506848
540	1	2022.0520547945205	2021.98618369534	nonENG	2022.0520547945205	2022.0520547945205
541	8	2021.9475271972	2021.9406722195251	nonENG	2022.0054794520547	2022.0821917808216
542	2	2021.9579943223384	2021.9333612960495	nonENG	2021.9698630136984	2021.972602739726
543	1	2021.958904109589	2021.948912941592	nonENG	2021.958904109589	2021.958904109589
544	1	2021.964383561644	2021.9599212397168	nonENG	2021.964383561644	2021.964383561644
545	1	2022.054794520548	2021.949712342982	nonENG	2022.054794520548	2022.054794520548
546	1	2022.0082191780823	2021.958415433691	nonENG	2022.0082191780823	2022.0082191780823
547	1	2022.0794520547945	2021.9918825908703	nonENG	2022.0794520547945	2022.0794520547945
548	1	2022.0383561643837	2021.984636050645	nonENG	2022.0383561643837	2022.0383561643837
549	1	2021.958904109589	2021.9480700245765	nonENG	2021.958904109589	2021.958904109589
550	1	2022.0328767123287	2021.974326269345	nonENG	2022.0328767123287	2022.0328767123287
551	2	2022.023712919596	2021.9729996971687	nonENG	2022.0383561643837	2022.054794520548
552	3	2021.9908076725776	2021.9459262800897	nonENG	2022.041095890411	2022.0821917808216
553	1	2022.0712328767124	2022.0527246302804	nonENG	2022.0712328767124	2022.0712328767124
554	2	2022.043235499585	2022.020736402663	nonENG	2022.0465753424655	2022.054794520548
555	1	2022.021917808219	2021.968189345636	nonENG	2022.021917808219	2022.021917808219
556	1	2021.9934707502223	2021.986199842085	nonENG	2021.9945205479453	2021.9945205479453
557	1	2022.027397260274	2022.0214944230231	nonENG	2022.027397260274	2022.027397260274
558	1	2022.0712328767124	2021.974545037292	nonENG	2022.0712328767124	2022.0712328767124
559	1	2022.013698630137	2021.9754890454487	nonENG	2022.013698630137	2022.013698630137
560	2	2021.9706313458764	2021.952828559604	nonENG	2021.986301369863	2022.0301369863012
561	23	2021.931804489586	2021.9284254423455	nonENG	2021.9506849315069	2022.0602739726028
562	3	2022.028081285908	2021.9624362265083	nonENG	2022.0383561643837	2022.0821917808216
563	1	2022.027397260274	2022.0010292195263	nonENG	2022.027397260274	2022.027397260274
564	2	2021.99906646314	2021.9851676185533	nonENG	2022.021917808219	2022.0383561643837
565	1	2022.0712328767124	2022.0475028442308	nonENG	2022.0712328767124	2022.0712328767124
566	1	2022.0328767123287	2021.9551084031232	nonENG	2022.0328767123287	2022.0328767123287
567	3	2021.9749855432449	2021.9591253769956	nonENG	2022.024657534247	2022.054794520548
568	1	2022.013698630137	2021.999921015105	nonENG	2022.013698630137	2022.013698630137
569	2	2021.9734352167795	2021.9611489227705	nonENG	2021.975342465753	2022.027397260274
570	2	2021.9888807360417	2021.94796478654	nonENG	2022.0383561643837	2022.054794520548
571	1	2022.0109589041097	2021.963372151709	nonENG	2022.0109589041097	2022.0109589041097
572	1	2022.0082191780823	2021.9885242059488	nonENG	2022.0082191780823	2022.0082191780823
573	1	2022.049315068493	2022.016220676303	nonENG	2022.049315068493	2022.049315068493
574	4	2021.9521701659864	2021.949796805888	nonENG	2022.0082191780823	2022.0465753424655
575	1	2022.0684931506848	2021.9696130645216	nonENG	2022.0684931506848	2022.0684931506848
576	1	2021.9890410958903	2021.980453379396	nonENG	2021.9890410958903	2021.9890410958903
577	1	2022.0054794520547	2021.9832211734624	nonENG	2022.0054794520547	2022.0054794520547
578	10	2021.9605505332825	2021.9454879004784	nonENG	2021.9917808219177	2022.049315068493
579	1	2022.013698630137	2021.974811987428	nonENG	2022.013698630137	2022.013698630137
580	2	2022.0365957132287	2021.980732293652	nonENG	2022.0684931506848	2022.0684931506848
581	3	2021.9885068176084	2021.9602333161583	nonENG	2022.0328767123287	2022.0794520547945
582	1	2022.024657534247	2021.9904058248965	nonENG	2022.024657534247	2022.024657534247
583	1	2022.0147118238813	2022.0006837756505	nonENG	2022.021917808219	2022.021917808219
584	2	2022.0602443951252	2022.0213229756675	nonENG	2022.06301369863	2022.07397260274
585	1	2022.021917808219	2021.966881729275	nonENG	2022.021917808219	2022.021917808219
586	2	2021.982309152912	2021.9506164594504	nonENG	2022.0082191780823	2022.027397260274
587	1	2022.023083036168	2021.9938178884288	nonENG	2022.0602739726028	2022.0602739726028
588	1	2022.06301369863	2022.0418081217213	nonENG	2022.06301369863	2022.06301369863
589	1	2021.983561643836	2021.980395426832	nonENG	2021.983561643836	2021.983561643836
590	1	2022.0082191780823	2021.9859905084545	nonENG	2022.0082191780823	2022.0082191780823
591	1	2022.054794520548	2021.9861224890024	nonENG	2022.054794520548	2022.054794520548
592	1	2022.0109589041097	2021.96486746731	nonENG	2022.0109589041097	2022.0109589041097
593	3	2022.033126632871	2021.9863574289536	nonENG	2022.0602739726028	2022.0767123287671
594	2	2021.9921702420595	2021.95453542468	nonENG	2022.027397260274	2022.041095890411
595	3	2021.96965859159	2021.959854166765	nonENG	2022.027397260274	2022.0767123287671
596	5	2021.9644602621413	2021.9471720258837	nonENG	2022.013698630137	2022.07397260274
597	2	2021.9689673674395	2021.9669061834963	nonENG	2021.978082191781	2022.07397260274
598	1	2022.007378925682	2021.9913970585903	nonENG	2022.0109589041097	2022.0109589041097
599	1	2022.0767123287671	2022.0229943054928	nonENG	2022.0767123287671	2022.0767123287671
600	1	2022.0109589041097	2021.964792016556	nonENG	2022.0109589041097	2022.0109589041097
601	1	2022.035616438356	2021.9753971101163	nonENG	2022.035616438356	2022.035616438356
602	1	2022.0465753424655	2022.035416639295	nonENG	2022.0465753424655	2022.0465753424655
603	1	2022.0054794520547	2021.994354882581	nonENG	2022.0054794520547	2022.0054794520547
604	2	2022.0625980582884	2021.9688518347384	nonENG	2022.0657534246573	2022.0657534246573
605	1	2022.0438356164384	2021.997761400168	nonENG	2022.0438356164384	2022.0438356164384
606	1	2022.0767123287671	2022.0196705643928	nonENG	2022.0767123287671	2022.0767123287671
607	1	2022.0767123287671	2022.0170088616987	nonENG	2022.0767123287671	2022.0767123287671
608	1	2022.027397260274	2021.9851625969677	nonENG	2022.027397260274	2022.027397260274
609	8	2021.9560712224488	2021.9481376878064	nonENG	2021.964383561644	2022.0794520547945
610	2	2022.0296150084448	2021.9619282835604	nonENG	2022.0328767123287	2022.0438356164384
611	2	2021.9834409555417	2021.9587772153427	nonENG	2021.9917808219177	2022.035616438356
612	1	2022.0520547945205	2021.9979134308976	nonENG	2022.0520547945205	2022.0520547945205
613	1	2022.0821917808216	2021.984420420715	nonENG	2022.0821917808216	2022.0821917808216
614	1	2022.0328767123287	2021.9802768035036	nonENG	2022.0328767123287	2022.0328767123287
615	1	2022.027397260274	2022.0114545245467	nonENG	2022.027397260274	2022.027397260274
616	1	2022.0684931506848	2021.979534701589	nonENG	2022.0684931506848	2022.0684931506848
617	1	2022.019178082192	2021.9998289765456	nonENG	2022.019178082192	2022.019178082192
618	1	2022.0328767123287	2021.9947149974687	nonENG	2022.0328767123287	2022.0328767123287
619	1	2022.0712328767124	2022.0457214970031	nonENG	2022.0712328767124	2022.0712328767124
620	1	2022.0438356164384	2022.0133540238576	nonENG	2022.0438356164384	2022.0438356164384
621	1	2022.027397260274	2021.9516511810264	nonENG	2022.027397260274	2022.027397260274
622	2	2021.958065859381	2021.948125324636	nonENG	2021.964383561644	2021.9671232876717
623	52	2021.932808899653	2021.9226980721448	nonENG	2021.9479452054795	2022.0821917808216
624	1	2021.9616438356163	2021.9419896383088	nonENG	2021.9616438356163	2021.9616438356163
625	1	2022.049315068493	2021.9600224481871	nonENG	2022.049315068493	2022.049315068493
626	2	2021.9750575899584	2021.9536256050344	nonENG	2021.9945205479453	2022.0082191780823
627	1	2022.0082191780823	2021.9844469321213	nonENG	2022.0082191780823	2022.0082191780823
628	1	2022.0054794520547	2021.978749296255	nonENG	2022.0054794520547	2022.0054794520547
629	1	2022.0602739726028	2021.976715967783	nonENG	2022.0602739726028	2022.0602739726028
630	1	2021.9616438356163	2021.9600571456465	nonENG	2021.9616438356163	2021.9616438356163
631	1	2022.0465753424655	2021.9847990700252	nonENG	2022.0465753424655	2022.0465753424655
632	2	2022.021274575874	2021.9957294615788	nonENG	2022.035616438356	2022.035616438356
633	1	2022.0821917808216	2022.0206548659817	nonENG	2022.0821917808216	2022.0821917808216
634	3	2021.959110314073	2021.9497266320768	nonENG	2021.9616438356163	2022.0438356164384
635	1	2022.0657534246573	2022.001978758601	nonENG	2022.0657534246573	2022.0657534246573
636	1	2022.0465753424655	2022.0137302464104	nonENG	2022.0465753424655	2022.0465753424655
637	2	2022.0216552474203	2021.9689484726032	nonENG	2022.035616438356	2022.0465753424655
