lineage	ntaxa	tmrca	ptmrca	source	first_seen	last_seen
82	1	2022.049315068493	2022.0006196834747	nonENG	2022.049315068493	2022.049315068493
83	1	2022.0054794520547	2021.984326318693	nonENG	2022.0054794520547	2022.0054794520547
84	1	2022.07397260274	2021.9818376147475	nonENG	2022.07397260274	2022.07397260274
85	1	2022.021917808219	2021.9770276418024	nonENG	2022.021917808219	2022.021917808219
86	1	2022.041095890411	2022.027193203428	nonENG	2022.041095890411	2022.041095890411
87	1	2022.0657534246573	2021.9985934198285	nonENG	2022.0657534246573	2022.0657534246573
88	1	2022.0767123287671	2022.0508457336248	nonENG	2022.0767123287671	2022.0767123287671
89	1	2022.0821917808216	2021.989945346778	nonENG	2022.0821917808216	2022.0821917808216
90	1	2022.0575342465756	2021.988187564016	nonENG	2022.0575342465756	2022.0575342465756
91	1	2022.0657534246573	2022.0339711520617	nonENG	2022.0657534246573	2022.0657534246573
92	1	2022.0684931506848	2022.0356029602065	nonENG	2022.0684931506848	2022.0684931506848
93	1	2022.0821917808216	2022.0047345388984	nonENG	2022.0821917808216	2022.0821917808216
94	1	2022.0794520547945	2021.9869830932305	nonENG	2022.0794520547945	2022.0794520547945
95	1	2022.0657534246573	2021.978632032389	nonENG	2022.0657534246573	2022.0657534246573
96	1	2022.0657534246573	2021.9971158081416	nonENG	2022.0657534246573	2022.0657534246573
97	1	2022.0794520547945	2022.063422138892	nonENG	2022.0794520547945	2022.0794520547945
98	1	2022.0465753424655	2022.007839672374	nonENG	2022.0465753424655	2022.0465753424655
99	4	2021.9938610552208	2021.9737024285032	nonENG	2022.0	2022.0821917808216
100	15	2021.964210978525	2021.9466880992495	nonENG	2021.978082191781	2022.0767123287671
101	1	2022.0368243786943	2021.9667413237407	nonENG	2022.041095890411	2022.041095890411
102	1	2022.0794520547945	2022.043765377876	nonENG+ENG	2022.0794520547945	2022.0794520547945
103	1	2022.0082191780823	2022.000196127915	nonENG	2022.0082191780823	2022.0082191780823
104	1	2022.035616438356	2022.005077840345	nonENG	2022.035616438356	2022.035616438356
105	1	2022.035616438356	2021.9758625794404	nonENG	2022.035616438356	2022.035616438356
106	1	2022.0383561643837	2021.9806502537108	nonENG	2022.0383561643837	2022.0383561643837
107	1	2022.06301369863	2022.0424269726443	nonENG	2022.06301369863	2022.06301369863
108	1	2022.0109589041097	2021.9586255716745	nonENG	2022.0109589041097	2022.0109589041097
109	1	2022.024657534247	2021.9744198301173	nonENG	2022.024657534247	2022.024657534247
110	1	2022.07397260274	2022.0249258880533	nonENG	2022.07397260274	2022.07397260274
111	1	2021.972602739726	2021.9702547050863	nonENG	2021.972602739726	2021.972602739726
112	1	2022.0301369863012	2022.0168381395988	nonENG	2022.0301369863012	2022.0301369863012
113	1	2022.035616438356	2021.9972646279127	nonENG	2022.035616438356	2022.035616438356
114	1	2021.9917808219177	2021.9894984456807	nonENG	2021.9917808219177	2021.9917808219177
115	1	2022.027397260274	2022.014408793379	nonENG	2022.027397260274	2022.027397260274
116	2	2021.9888491337344	2021.965193757765	nonENG	2021.9917808219177	2022.0520547945205
117	1	2022.024657534247	2022.0174642520149	nonENG	2022.024657534247	2022.024657534247
118	1	2022.0821917808216	2021.9756789199105	nonENG	2022.0821917808216	2022.0821917808216
119	2	2022.0323989720748	2021.994905824129	nonENG	2022.041095890411	2022.0438356164384
120	1	2022.049315068493	2022.0487508373176	nonENG	2022.049315068493	2022.049315068493
121	1	2022.0821917808216	2022.01625152291	nonENG	2022.0821917808216	2022.0821917808216
122	1	2022.0602739726028	2021.9936602680657	nonENG	2022.0602739726028	2022.0602739726028
123	5	2021.9864583025176	2021.96701606111	nonENG	2022.013698630137	2022.0767123287671
124	1	2022.013698630137	2021.973304060036	nonENG	2022.013698630137	2022.013698630137
125	1	2021.9972602739729	2021.990489597896	nonENG	2021.9972602739729	2021.9972602739729
126	1	2022.0575342465756	2021.997880993924	nonENG	2022.0575342465756	2022.0575342465756
127	1	2022.027397260274	2021.995784589524	nonENG	2022.027397260274	2022.027397260274
128	1	2022.0520547945205	2022.0332245752024	nonENG	2022.0520547945205	2022.0520547945205
129	1	2022.0027397260276	2021.9888583054455	nonENG	2022.0027397260276	2022.0027397260276
130	1	2022.06301369863	2021.960807586911	nonENG	2022.06301369863	2022.06301369863
131	1	2022.054794520548	2022.0148317001776	nonENG	2022.054794520548	2022.054794520548
132	5	2022.0027272663008	2021.9970531964532	nonENG	2022.035616438356	2022.0684931506848
133	1	2022.0272328695264	2022.0049417424648	nonENG	2022.0438356164384	2022.0438356164384
134	1	2022.054794520548	2022.0012189950044	nonENG	2022.054794520548	2022.054794520548
135	1	2022.0602739726028	2021.997806465129	nonENG	2022.0602739726028	2022.0602739726028
136	1	2022.0794520547945	2022.0335949731252	nonENG	2022.0794520547945	2022.0794520547945
137	1	2022.0794520547945	2022.0483509014337	nonENG	2022.0794520547945	2022.0794520547945
138	1	2022.07397260274	2022.0198266652671	nonENG	2022.07397260274	2022.07397260274
139	1	2022.021917808219	2022.0214856585876	nonENG	2022.021917808219	2022.021917808219
140	1	2022.054794520548	2022.0401857157717	nonENG	2022.054794520548	2022.054794520548
141	1	2022.027397260274	2022.0072369510488	nonENG	2022.027397260274	2022.027397260274
142	1	2022.021917808219	2022.0077859869425	nonENG	2022.021917808219	2022.021917808219
143	1	2022.0328767123287	2021.99114646549	nonENG	2022.0328767123287	2022.0328767123287
144	1	2022.0465753424655	2021.938226801863	nonENG	2022.0465753424655	2022.0465753424655
145	2	2021.9846594030007	2021.9844170041165	nonENG	2022.027397260274	2022.027397260274
146	1	2022.0438356164384	2021.9973429225392	nonENG	2022.0438356164384	2022.0438356164384
147	1	2022.0383561643837	2022.0191480238493	nonENG	2022.0383561643837	2022.0383561643837
148	1	2022.0712328767124	2022.0422837746748	nonENG	2022.0712328767124	2022.0712328767124
149	2	2022.0288240346115	2021.9932907816856	nonENG	2022.054794520548	2022.054794520548
150	1	2022.054794520548	2021.9630701198528	nonENG	2022.054794520548	2022.054794520548
151	2	2022.0356189871932	2022.024589881118	nonENG	2022.0383561643837	2022.049315068493
152	1	2022.054794520548	2022.0434809523967	nonENG	2022.054794520548	2022.054794520548
153	1	2022.0520547945205	2021.970013713886	nonENG	2022.0520547945205	2022.0520547945205
154	2	2022.0285213535	2022.0016636597184	nonENG	2022.0301369863012	2022.035616438356
155	2	2022.034093053807	2021.9799735148815	nonENG	2022.035616438356	2022.054794520548
156	1	2022.027397260274	2022.0244113146248	nonENG	2022.027397260274	2022.027397260274
157	1	2022.0026520922272	2021.9849873590613	nonENG	2022.0027397260276	2022.0027397260276
158	1	2022.0602739726028	2022.0449698785435	nonENG	2022.0602739726028	2022.0602739726028
159	1	2022.0657534246573	2022.0325695838656	nonENG	2022.0657534246573	2022.0657534246573
160	2	2022.0321705395727	2022.025259013707	nonENG	2022.049315068493	2022.06301369863
161	1	2022.0684931506848	2021.9992708851487	nonENG	2022.0684931506848	2022.0684931506848
162	2	2022.0477904721763	2022.0097150822328	nonENG	2022.0602739726028	2022.0684931506848
163	1	2022.021917808219	2021.9860928551063	nonENG	2022.021917808219	2022.021917808219
164	1	2022.041095890411	2021.9964658125432	nonENG	2022.041095890411	2022.041095890411
165	2	2022.0426481000372	2021.993729582327	nonENG	2022.0438356164384	2022.0602739726028
166	1	2022.06301369863	2022.028920533719	nonENG	2022.06301369863	2022.06301369863
167	1	2022.0520547945205	2021.9985689311368	nonENG	2022.0520547945205	2022.0520547945205
168	2	2022.0096985085336	2021.99605145633	nonENG	2022.06301369863	2022.0794520547945
169	1	2022.0767123287671	2021.9593725666127	nonENG	2022.0767123287671	2022.0767123287671
170	1	2022.06301369863	2021.9917055549583	nonENG	2022.06301369863	2022.06301369863
171	1	2022.0602739726028	2022.043878245348	nonENG	2022.0602739726028	2022.0602739726028
172	1	2022.0821917808216	2021.9878924120344	nonENG	2022.0821917808216	2022.0821917808216
173	35	2021.951504573496	2021.944288563589	nonENG	2021.9671232876717	2022.0821917808216
174	1	2022.054794520548	2021.9962944036863	nonENG	2022.054794520548	2022.054794520548
175	2	2022.0190757030648	2021.986183394805	nonENG	2022.027397260274	2022.027397260274
176	1	2022.0821917808216	2021.9483055360688	nonENG	2022.0821917808216	2022.0821917808216
177	1	2022.0383561643837	2022.0265229851848	nonENG	2022.0383561643837	2022.0383561643837
178	1	2022.0821917808216	2022.053444353888	nonENG	2022.0821917808216	2022.0821917808216
179	2	2022.0029327483328	2021.9852896599853	nonENG	2022.0301369863012	2022.035616438356
180	1	2022.0383561643837	2021.98600485322	nonENG	2022.0383561643837	2022.0383561643837
181	1	2022.0520547945205	2022.027647635183	nonENG	2022.0520547945205	2022.0520547945205
182	1	2022.0657534246573	2022.0047267900209	nonENG	2022.0657534246573	2022.0657534246573
183	1	2022.0082191780823	2021.996289713652	nonENG	2022.0082191780823	2022.0082191780823
184	1	2022.06301369863	2022.0044023669725	nonENG	2022.06301369863	2022.06301369863
185	1	2022.035616438356	2022.0270941933147	nonENG	2022.035616438356	2022.035616438356
186	1	2022.0575342465756	2022.0029757356583	nonENG	2022.0575342465756	2022.0575342465756
187	1	2022.0465753424655	2021.9948728503512	nonENG	2022.0465753424655	2022.0465753424655
188	2	2022.0206096816976	2021.9879907052907	nonENG	2022.0520547945205	2022.0794520547945
189	1	2022.0465753424655	2022.0243084146457	nonENG	2022.0465753424655	2022.0465753424655
190	1	2022.0712328767124	2021.9669176859625	nonENG	2022.0712328767124	2022.0712328767124
191	1	2022.035616438356	2022.0198866532585	nonENG	2022.035616438356	2022.035616438356
192	1	2022.054794520548	2022.0157950186492	nonENG	2022.054794520548	2022.054794520548
193	1	2022.041095890411	2021.95176390146	nonENG	2022.041095890411	2022.041095890411
194	1	2022.049315068493	2022.005197457211	nonENG	2022.049315068493	2022.049315068493
195	1	2022.0054794520547	2021.999344641098	nonENG	2022.0054794520547	2022.0054794520547
196	1	2022.0657534246573	2021.9963383003608	nonENG	2022.0657534246573	2022.0657534246573
197	1	2022.0684931506848	2022.0522125139755	nonENG	2022.0684931506848	2022.0684931506848
198	1	2022.0684931506848	2021.966538469284	nonENG	2022.0684931506848	2022.0684931506848
199	1	2022.06301369863	2022.0247662045035	nonENG	2022.06301369863	2022.06301369863
200	2	2021.967011228591	2021.961447896356	nonENG	2021.9671232876717	2022.021917808219
201	2	2021.9773925278887	2021.961540746707	nonENG	2022.035616438356	2022.0794520547945
202	1	2022.06301369863	2022.050260766523	nonENG	2022.06301369863	2022.06301369863
203	2	2022.0554963737025	2022.02514723503	nonENG	2022.0602739726028	2022.0684931506848
204	1	2022.0794520547945	2022.0123667015357	nonENG	2022.0794520547945	2022.0794520547945
205	1	2022.024657534247	2021.996017752302	nonENG	2022.024657534247	2022.024657534247
206	1	2022.0383561643837	2022.017289421509	nonENG	2022.0383561643837	2022.0383561643837
207	1	2022.0438356164384	2022.019602100904	nonENG	2022.0438356164384	2022.0438356164384
208	1	2022.0328767123287	2021.9813346874705	nonENG	2022.0328767123287	2022.0328767123287
209	3	2021.9997298200888	2021.9981455979369	nonENG	2022.024657534247	2022.0794520547945
210	2	2021.980532262141	2021.9463884308848	nonENG	2021.986301369863	2021.986301369863
211	1	2022.0712328767124	2021.9945809832864	nonENG	2022.0712328767124	2022.0712328767124
212	1	2022.0602739726028	2021.9934283853424	nonENG	2022.0602739726028	2022.0602739726028
213	1	2022.0328767123287	2021.9518132233973	nonENG	2022.0328767123287	2022.0328767123287
214	1	2022.0821917808216	2022.006732620473	nonENG	2022.0821917808216	2022.0821917808216
215	1	2022.0657534246573	2022.0352500536967	nonENG	2022.0657534246573	2022.0657534246573
216	1	2022.0602739726028	2022.006402596042	nonENG	2022.0602739726028	2022.0602739726028
217	1	2022.0465753424655	2021.9679656938472	nonENG	2022.0465753424655	2022.0465753424655
218	1	2022.013698630137	2022.007679204608	nonENG	2022.013698630137	2022.013698630137
219	1	2022.0684931506848	2022.02007746083	nonENG	2022.0684931506848	2022.0684931506848
220	1	2022.0602739726028	2022.0123142187224	nonENG	2022.0602739726028	2022.0602739726028
221	1	2022.0301369863012	2022.0044794613088	nonENG	2022.0301369863012	2022.0301369863012
222	1	2022.054794520548	2022.0125778566064	nonENG	2022.054794520548	2022.054794520548
223	1	2022.06301369863	2021.9980417064328	nonENG	2022.06301369863	2022.06301369863
224	1	2022.06301369863	2022.0234906506523	nonENG	2022.06301369863	2022.06301369863
225	1	2022.0767123287671	2022.0296700108556	nonENG	2022.0767123287671	2022.0767123287671
226	2	2022.0261192876696	2021.9931402231653	nonENG	2022.0520547945205	2022.07397260274
227	1	2022.041095890411	2021.9944457355105	nonENG	2022.041095890411	2022.041095890411
228	1	2022.07397260274	2022.0415307011149	nonENG	2022.07397260274	2022.07397260274
229	5	2022.0465630306248	2021.999978457978	nonENG	2022.0712328767124	2022.0821917808216
230	1	2022.0821917808216	2022.032124859432	nonENG	2022.0821917808216	2022.0821917808216
231	1	2022.054794520548	2022.0048414297596	nonENG	2022.054794520548	2022.054794520548
232	2	2022.0392741705853	2022.007813261561	nonENG	2022.054794520548	2022.0712328767124
233	1	2022.041095890411	2022.0059232569456	nonENG	2022.041095890411	2022.041095890411
234	1	2022.054794520548	2022.0291680640412	nonENG	2022.054794520548	2022.054794520548
235	1	2022.0109589041097	2022.00449010595	nonENG	2022.0109589041097	2022.0109589041097
236	1	2022.027397260274	2021.9969464441176	nonENG	2022.027397260274	2022.027397260274
237	1	2022.027397260274	2022.0027492681163	nonENG	2022.027397260274	2022.027397260274
238	1	2022.0383561643837	2022.0184072059976	nonENG	2022.0383561643837	2022.0383561643837
239	2	2022.0551710792708	2022.0296663955	nonENG	2022.0602739726028	2022.06301369863
240	1	2022.024657534247	2022.0208440547497	nonENG	2022.024657534247	2022.024657534247
241	1	2022.0767123287671	2022.0513724313485	nonENG	2022.0767123287671	2022.0767123287671
242	1	2022.027397260274	2022.007668421011	nonENG	2022.027397260274	2022.027397260274
243	1	2022.035616438356	2021.994499493008	nonENG	2022.035616438356	2022.035616438356
244	2	2022.0055059792253	2022.0013061193488	nonENG	2022.0383561643837	2022.0794520547945
245	3	2021.9919457536137	2021.9469599552715	nonENG	2022.0164383561644	2022.0465753424655
246	1	2022.0821917808216	2021.9830467706645	nonENG	2022.0821917808216	2022.0821917808216
247	1	2022.0438356164384	2022.003831186429	nonENG	2022.0438356164384	2022.0438356164384
248	6	2021.9808772241663	2021.96737065596	nonENG	2021.983561643836	2022.0520547945205
249	1	2022.0657534246573	2022.0457800156116	nonENG	2022.0657534246573	2022.0657534246573
250	2	2022.0567643684667	2022.0071489744896	nonENG	2022.0575342465756	2022.0684931506848
251	1	2022.0794520547945	2022.018313335371	nonENG	2022.0794520547945	2022.0794520547945
252	2	2022.0627772317807	2021.9916319164076	nonENG	2022.06301369863	2022.06301369863
253	1	2022.027397260274	2022.0272344809816	nonENG	2022.027397260274	2022.027397260274
254	1	2022.027397260274	2021.9838613033764	nonENG	2022.027397260274	2022.027397260274
255	3	2022.027464042251	2021.952963408855	nonENG	2022.0465753424655	2022.0767123287671
256	1	2022.07397260274	2021.9978685465555	nonENG	2022.07397260274	2022.07397260274
257	1	2021.9945205479453	2021.9646164403848	nonENG	2021.9945205479453	2021.9945205479453
258	1	2022.07397260274	2021.986015581558	nonENG	2022.07397260274	2022.07397260274
259	1	2022.06301369863	2022.0261854191688	nonENG	2022.06301369863	2022.06301369863
260	1	2022.054794520548	2021.9944653321736	nonENG	2022.054794520548	2022.054794520548
261	1	2022.0438356164384	2022.028076963887	nonENG	2022.0438356164384	2022.0438356164384
262	1	2022.0465753424655	2021.9828352412344	nonENG	2022.0465753424655	2022.0465753424655
263	1	2022.0794520547945	2022.0371591805613	nonENG	2022.0794520547945	2022.0794520547945
264	1	2022.07397260274	2022.0200018219853	nonENG	2022.07397260274	2022.07397260274
265	1	2022.0301369863012	2021.989942321628	nonENG	2022.0301369863012	2022.0301369863012
266	1	2022.024657534247	2021.997924328299	nonENG	2022.024657534247	2022.024657534247
267	1	2021.983561643836	2021.967912631902	nonENG	2021.983561643836	2021.983561643836
268	1	2022.0465753424655	2021.979187695935	nonENG	2022.0465753424655	2022.0465753424655
269	1	2022.07397260274	2022.00485726052	nonENG	2022.07397260274	2022.07397260274
270	1	2022.0575342465756	2022.0441215668704	nonENG	2022.0575342465756	2022.0575342465756
271	1	2022.0712328767124	2022.0010615484173	nonENG	2022.0712328767124	2022.0712328767124
272	2	2022.009130680904	2021.963302714376	nonENG	2022.019178082192	2022.0383561643837
273	1	2022.049315068493	2022.034239515753	nonENG	2022.049315068493	2022.049315068493
274	1	2022.054794520548	2022.0333395951632	nonENG	2022.054794520548	2022.054794520548
275	1	2022.06301369863	2022.0432019811628	nonENG	2022.06301369863	2022.06301369863
276	1	2022.0164383561644	2021.98935883973	nonENG	2022.0164383561644	2022.0164383561644
277	3	2021.9808252678768	2021.962773234738	nonENG	2022.0575342465756	2022.0821917808216
278	1	2022.0301369863012	2021.984364170092	nonENG	2022.0301369863012	2022.0301369863012
279	1	2022.024657534247	2022.0010172976424	nonENG	2022.024657534247	2022.024657534247
280	1	2022.07397260274	2022.0146346264544	nonENG	2022.07397260274	2022.07397260274
281	1	2022.041095890411	2022.0156123745303	nonENG	2022.041095890411	2022.041095890411
282	1	2022.041095890411	2021.993840368548	nonENG	2022.041095890411	2022.041095890411
283	1	2022.054794520548	2022.000216937033	nonENG	2022.054794520548	2022.054794520548
284	4	2022.010587258173	2021.985333943088	nonENG	2022.0657534246573	2022.0821917808216
285	1	2022.0794520547945	2021.9769202810464	nonENG	2022.0794520547945	2022.0794520547945
286	1	2022.0301369863012	2021.972513595472	nonENG	2022.0301369863012	2022.0301369863012
287	1	2022.0602739726028	2022.0379773129043	nonENG	2022.0602739726028	2022.0602739726028
288	1	2022.054794520548	2022.0447505374775	nonENG	2022.054794520548	2022.054794520548
289	2	2022.016267347047	2021.9905830848315	nonENG	2022.054794520548	2022.07397260274
290	1	2021.9945205479453	2021.993699131632	nonENG	2021.9945205479453	2021.9945205479453
291	1	2022.0767123287671	2022.0013479903012	nonENG	2022.0767123287671	2022.0767123287671
292	1	2022.0575342465756	2021.9959380414205	nonENG	2022.0575342465756	2022.0575342465756
293	1	2022.0361606280412	2021.981814060888	nonENG	2022.0438356164384	2022.0438356164384
294	1	2022.07397260274	2022.0556236063824	nonENG	2022.07397260274	2022.07397260274
295	1	2022.019178082192	2021.969705127496	nonENG	2022.019178082192	2022.019178082192
296	1	2022.0109589041097	2022.0016038398387	nonENG	2022.0109589041097	2022.0109589041097
297	1	2022.0520547945205	2022.02049347658	nonENG	2022.0520547945205	2022.0520547945205
298	3	2022.0265455174435	2021.989731485456	nonENG	2022.0712328767124	2022.0821917808216
299	1	2022.0383561643837	2022.002052772504	nonENG	2022.0383561643837	2022.0383561643837
300	1	2022.06301369863	2022.026806802683	nonENG	2022.06301369863	2022.06301369863
301	2	2021.991323437016	2021.976688727634	nonENG	2022.0328767123287	2022.0465753424655
302	1	2022.0520547945205	2021.9688566856885	nonENG	2022.0520547945205	2022.0520547945205
303	1	2022.06301369863	2021.985808335614	nonENG	2022.06301369863	2022.06301369863
304	1	2022.024657534247	2021.9998122612092	nonENG	2022.024657534247	2022.024657534247
305	1	2022.0520547945205	2022.001959337724	nonENG	2022.0520547945205	2022.0520547945205
306	1	2021.975342465753	2021.9713197992248	nonENG	2021.975342465753	2021.975342465753
307	1	2022.0794520547945	2022.0253328963663	nonENG	2022.0794520547945	2022.0794520547945
308	1	2022.07397260274	2022.0220491325008	nonENG	2022.07397260274	2022.07397260274
309	1	2022.0821917808216	2022.039648308108	nonENG	2022.0821917808216	2022.0821917808216
310	2	2022.0580287398811	2022.0350932736108	nonENG	2022.0602739726028	2022.0657534246573
311	2	2022.005627330223	2021.9929988137587	nonENG	2022.027397260274	2022.027397260274
312	1	2022.0602739726028	2021.99194043161	nonENG	2022.0602739726028	2022.0602739726028
313	1	2022.041095890411	2021.995114815784	nonENG	2022.041095890411	2022.041095890411
314	1	2022.049315068493	2022.010991493741	nonENG	2022.049315068493	2022.049315068493
315	1	2022.0438356164384	2021.983566088173	nonENG	2022.0438356164384	2022.0438356164384
316	1	2022.021917808219	2021.9673912706576	nonENG	2022.021917808219	2022.021917808219
317	1	2022.0767123287671	2022.0017514371173	nonENG	2022.0767123287671	2022.0767123287671
318	1	2022.0465753424655	2022.0108737494072	nonENG	2022.0465753424655	2022.0465753424655
319	1	2022.0465753424655	2022.0315122082532	nonENG	2022.0465753424655	2022.0465753424655
