areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate
nation,Scotland,S92000003,2021-06-01,786,237559,773,236740,13,819
nation,Scotland,S92000003,2021-05-31,609,236773,601,235967,8,806
nation,Scotland,S92000003,2021-05-30,491,236164,486,235366,5,798
nation,Scotland,S92000003,2021-05-29,438,235673,435,234880,3,793
nation,Scotland,S92000003,2021-05-28,550,235235,548,234445,2,790
nation,Scotland,S92000003,2021-05-27,561,234685,552,233897,9,788
nation,Scotland,S92000003,2021-05-26,632,234124,628,233345,4,779
nation,Scotland,S92000003,2021-05-25,514,233492,504,232717,10,775
nation,Scotland,S92000003,2021-05-24,504,232978,496,232213,8,765
nation,Scotland,S92000003,2021-05-23,330,232474,324,231717,6,757
nation,Scotland,S92000003,2021-05-22,296,232144,291,231393,5,751
nation,Scotland,S92000003,2021-05-21,363,231848,360,231102,3,746
nation,Scotland,S92000003,2021-05-20,389,231485,381,230742,8,743
nation,Scotland,S92000003,2021-05-19,416,231096,409,230361,7,735
nation,Scotland,S92000003,2021-05-18,420,230680,417,229952,3,728
nation,Scotland,S92000003,2021-05-17,367,230260,361,229535,6,725
nation,Scotland,S92000003,2021-05-16,237,229893,231,229174,6,719
nation,Scotland,S92000003,2021-05-15,230,229656,228,228943,2,713
nation,Scotland,S92000003,2021-05-14,299,229426,291,228715,8,711
nation,Scotland,S92000003,2021-05-13,317,229127,314,228424,3,703
nation,Scotland,S92000003,2021-05-12,303,228810,298,228110,5,700
nation,Scotland,S92000003,2021-05-11,285,228507,283,227812,2,695
nation,Scotland,S92000003,2021-05-10,335,228222,329,227529,6,693
nation,Scotland,S92000003,2021-05-09,214,227887,210,227200,4,687
nation,Scotland,S92000003,2021-05-08,187,227673,185,226990,2,683
nation,Scotland,S92000003,2021-05-07,208,227486,203,226805,5,681
nation,Scotland,S92000003,2021-05-06,219,227278,218,226602,1,676
nation,Scotland,S92000003,2021-05-05,225,227059,222,226384,3,675
nation,Scotland,S92000003,2021-05-04,198,226834,196,226162,2,672
nation,Scotland,S92000003,2021-05-03,164,226636,162,225966,2,670
nation,Scotland,S92000003,2021-05-02,124,226472,121,225804,3,668
nation,Scotland,S92000003,2021-05-01,128,226348,126,225683,2,665
nation,Scotland,S92000003,2021-04-30,178,226220,172,225557,6,663
nation,Scotland,S92000003,2021-04-29,177,226042,174,225385,3,657
nation,Scotland,S92000003,2021-04-28,198,225865,193,225211,5,654
nation,Scotland,S92000003,2021-04-27,201,225667,195,225018,6,649
nation,Scotland,S92000003,2021-04-26,199,225466,195,224823,4,643
nation,Scotland,S92000003,2021-04-25,111,225267,109,224628,2,639
nation,Scotland,S92000003,2021-04-24,153,225156,150,224519,3,637
nation,Scotland,S92000003,2021-04-23,196,225003,188,224369,8,634
nation,Scotland,S92000003,2021-04-22,236,224807,231,224181,5,626
nation,Scotland,S92000003,2021-04-21,237,224571,237,223950,0,621
nation,Scotland,S92000003,2021-04-20,247,224334,242,223713,5,621
nation,Scotland,S92000003,2021-04-19,268,224087,264,223471,4,616
nation,Scotland,S92000003,2021-04-18,175,223819,175,223207,0,612
nation,Scotland,S92000003,2021-04-17,204,223644,202,223032,2,612
nation,Scotland,S92000003,2021-04-16,224,223440,222,222830,2,610
nation,Scotland,S92000003,2021-04-15,200,223216,198,222608,2,608
nation,Scotland,S92000003,2021-04-14,216,223016,212,222410,4,606
nation,Scotland,S92000003,2021-04-13,268,222800,261,222198,7,602
nation,Scotland,S92000003,2021-04-12,262,222532,260,221937,2,595
nation,Scotland,S92000003,2021-04-11,214,222270,212,221677,2,593
nation,Scotland,S92000003,2021-04-10,231,222056,227,221465,4,591
nation,Scotland,S92000003,2021-04-09,270,221825,266,221238,4,587
nation,Scotland,S92000003,2021-04-08,285,221555,282,220972,3,583
nation,Scotland,S92000003,2021-04-07,288,221270,282,220690,6,580
nation,Scotland,S92000003,2021-04-06,359,220982,356,220408,3,574
nation,Scotland,S92000003,2021-04-05,303,220623,293,220052,10,571
nation,Scotland,S92000003,2021-04-04,258,220320,254,219759,4,561
nation,Scotland,S92000003,2021-04-03,280,220062,280,219505,0,557
nation,Scotland,S92000003,2021-04-02,358,219782,353,219225,5,557
nation,Scotland,S92000003,2021-04-01,419,219424,413,218872,6,552
nation,Scotland,S92000003,2021-03-31,396,219005,394,218459,2,546
nation,Scotland,S92000003,2021-03-30,399,218609,394,218065,5,544
nation,Scotland,S92000003,2021-03-29,517,218210,514,217671,3,539
nation,Scotland,S92000003,2021-03-28,358,217693,357,217157,1,536
nation,Scotland,S92000003,2021-03-27,387,217335,386,216800,1,535
nation,Scotland,S92000003,2021-03-26,478,216948,474,216414,4,534
nation,Scotland,S92000003,2021-03-25,576,216470,573,215940,3,530
nation,Scotland,S92000003,2021-03-24,547,215894,541,215367,6,527
nation,Scotland,S92000003,2021-03-23,607,215347,603,214826,4,521
nation,Scotland,S92000003,2021-03-22,687,214740,680,214223,7,517
nation,Scotland,S92000003,2021-03-21,465,214053,463,213543,2,510
nation,Scotland,S92000003,2021-03-20,459,213588,458,213080,1,508
nation,Scotland,S92000003,2021-03-19,547,213129,542,212622,5,507
nation,Scotland,S92000003,2021-03-18,556,212582,552,212080,4,502
nation,Scotland,S92000003,2021-03-17,603,212026,597,211528,6,498
nation,Scotland,S92000003,2021-03-16,575,211423,572,210931,3,492
nation,Scotland,S92000003,2021-03-15,688,210848,688,210359,0,489
nation,Scotland,S92000003,2021-03-14,447,210160,443,209671,4,489
nation,Scotland,S92000003,2021-03-13,466,209713,464,209228,2,485
nation,Scotland,S92000003,2021-03-12,584,209247,584,208764,0,483
nation,Scotland,S92000003,2021-03-11,665,208663,662,208180,3,483
nation,Scotland,S92000003,2021-03-10,628,207998,622,207518,6,480
nation,Scotland,S92000003,2021-03-09,658,207370,653,206896,5,474
nation,Scotland,S92000003,2021-03-08,594,206712,588,206243,6,469
nation,Scotland,S92000003,2021-03-07,436,206118,433,205655,3,463
nation,Scotland,S92000003,2021-03-06,484,205682,479,205222,5,460
nation,Scotland,S92000003,2021-03-05,467,205198,465,204743,2,455
nation,Scotland,S92000003,2021-03-04,563,204731,558,204278,5,453
nation,Scotland,S92000003,2021-03-03,496,204168,495,203720,1,448
nation,Scotland,S92000003,2021-03-02,522,203672,518,203225,4,447
nation,Scotland,S92000003,2021-03-01,555,203150,547,202707,8,443
nation,Scotland,S92000003,2021-02-28,431,202595,426,202160,5,435
nation,Scotland,S92000003,2021-02-27,418,202164,414,201734,4,430
nation,Scotland,S92000003,2021-02-26,526,201746,522,201320,4,426
nation,Scotland,S92000003,2021-02-25,633,201220,628,200798,5,422
nation,Scotland,S92000003,2021-02-24,702,200587,699,200170,3,417
nation,Scotland,S92000003,2021-02-23,693,199885,693,199471,0,414
nation,Scotland,S92000003,2021-02-22,790,199192,787,198778,3,414
nation,Scotland,S92000003,2021-02-21,610,198402,609,197991,1,411
nation,Scotland,S92000003,2021-02-20,665,197792,660,197382,5,410
nation,Scotland,S92000003,2021-02-19,893,197127,890,196722,3,405
nation,Scotland,S92000003,2021-02-18,881,196234,878,195832,3,402
nation,Scotland,S92000003,2021-02-17,828,195353,825,194954,3,399
nation,Scotland,S92000003,2021-02-16,920,194525,912,194129,8,396
nation,Scotland,S92000003,2021-02-15,968,193605,963,193217,5,388
nation,Scotland,S92000003,2021-02-14,683,192637,681,192254,2,383
nation,Scotland,S92000003,2021-02-13,544,191954,542,191573,2,381
nation,Scotland,S92000003,2021-02-12,907,191410,901,191031,6,379
nation,Scotland,S92000003,2021-02-11,847,190503,842,190130,5,373
nation,Scotland,S92000003,2021-02-10,848,189656,843,189288,5,368
nation,Scotland,S92000003,2021-02-09,760,188808,758,188445,2,363
nation,Scotland,S92000003,2021-02-08,992,188048,991,187687,1,361
nation,Scotland,S92000003,2021-02-07,656,187056,654,186696,2,360
nation,Scotland,S92000003,2021-02-06,710,186400,706,186042,4,358
nation,Scotland,S92000003,2021-02-05,940,185690,935,185336,5,354
nation,Scotland,S92000003,2021-02-04,901,184750,899,184401,2,349
nation,Scotland,S92000003,2021-02-03,939,183849,930,183502,9,347
nation,Scotland,S92000003,2021-02-02,1051,182910,1049,182572,2,338
nation,Scotland,S92000003,2021-02-01,1104,181859,1095,181523,9,336
nation,Scotland,S92000003,2021-01-31,810,180755,808,180428,2,327
nation,Scotland,S92000003,2021-01-30,781,179945,779,179620,2,325
nation,Scotland,S92000003,2021-01-29,965,179164,961,178841,4,323
nation,Scotland,S92000003,2021-01-28,1117,178199,1113,177880,4,319
nation,Scotland,S92000003,2021-01-27,1118,177082,1112,176767,6,315
nation,Scotland,S92000003,2021-01-26,1182,175964,1177,175655,5,309
nation,Scotland,S92000003,2021-01-25,1326,174782,1318,174478,8,304
nation,Scotland,S92000003,2021-01-24,862,173456,857,173160,5,296
nation,Scotland,S92000003,2021-01-23,940,172594,936,172303,4,291
nation,Scotland,S92000003,2021-01-22,1231,171654,1228,171367,3,287
nation,Scotland,S92000003,2021-01-21,1244,170423,1240,170139,4,284
nation,Scotland,S92000003,2021-01-20,1582,169179,1572,168899,10,280
nation,Scotland,S92000003,2021-01-19,1554,167597,1546,167327,8,270
nation,Scotland,S92000003,2021-01-18,1744,166043,1735,165781,9,262
nation,Scotland,S92000003,2021-01-17,1201,164299,1199,164046,2,253
nation,Scotland,S92000003,2021-01-16,1178,163098,1176,162847,2,251
nation,Scotland,S92000003,2021-01-15,1538,161920,1535,161671,3,249
nation,Scotland,S92000003,2021-01-14,1629,160382,1620,160136,9,246
nation,Scotland,S92000003,2021-01-13,1716,158753,1712,158516,4,237
nation,Scotland,S92000003,2021-01-12,1991,157037,1977,156804,14,233
nation,Scotland,S92000003,2021-01-11,2092,155046,2088,154827,4,219
nation,Scotland,S92000003,2021-01-10,1425,152954,1423,152739,2,215
nation,Scotland,S92000003,2021-01-09,1499,151529,1497,151316,2,213
nation,Scotland,S92000003,2021-01-08,1826,150030,1823,149819,3,211
nation,Scotland,S92000003,2021-01-07,2201,148204,2196,147996,5,208
nation,Scotland,S92000003,2021-01-06,2550,146003,2543,145800,7,203
nation,Scotland,S92000003,2021-01-05,3054,143453,3050,143257,4,196
nation,Scotland,S92000003,2021-01-04,2383,140399,2375,140207,8,192
nation,Scotland,S92000003,2021-01-03,2221,138016,2218,137832,3,184
nation,Scotland,S92000003,2021-01-02,2213,135795,2211,135614,2,181
nation,Scotland,S92000003,2021-01-01,1161,133582,1159,133403,2,179
nation,Scotland,S92000003,2020-12-31,2379,132421,2374,132244,5,177
nation,Scotland,S92000003,2020-12-30,2974,130042,2963,129870,11,172
nation,Scotland,S92000003,2020-12-29,3137,127068,3130,126907,7,161
nation,Scotland,S92000003,2020-12-28,1809,123931,1804,123777,5,154
nation,Scotland,S92000003,2020-12-27,1682,122122,1681,121973,1,149
nation,Scotland,S92000003,2020-12-26,1050,120440,1050,120292,0,148
nation,Scotland,S92000003,2020-12-25,516,119390,515,119242,1,148
nation,Scotland,S92000003,2020-12-24,1018,118874,1017,118727,1,147
nation,Scotland,S92000003,2020-12-23,1315,117856,1311,117710,4,146
nation,Scotland,S92000003,2020-12-22,1330,116541,1327,116399,3,142
nation,Scotland,S92000003,2020-12-21,1304,115211,1304,115072,0,139
nation,Scotland,S92000003,2020-12-20,813,113907,812,113768,1,139
nation,Scotland,S92000003,2020-12-19,748,113094,748,112956,0,138
nation,Scotland,S92000003,2020-12-18,921,112346,920,112208,1,138
nation,Scotland,S92000003,2020-12-17,913,111425,909,111288,4,137
nation,Scotland,S92000003,2020-12-16,1028,110512,1028,110379,0,133
nation,Scotland,S92000003,2020-12-15,1031,109484,1030,109351,1,133
nation,Scotland,S92000003,2020-12-14,1082,108453,1081,108321,1,132
nation,Scotland,S92000003,2020-12-13,719,107371,719,107240,0,131
nation,Scotland,S92000003,2020-12-12,681,106652,681,106521,0,131
nation,Scotland,S92000003,2020-12-11,875,105971,872,105840,3,131
nation,Scotland,S92000003,2020-12-10,904,105096,902,104968,2,128
nation,Scotland,S92000003,2020-12-09,1015,104192,1008,104066,7,126
nation,Scotland,S92000003,2020-12-08,1048,103177,1046,103058,2,119
nation,Scotland,S92000003,2020-12-07,955,102129,955,102012,0,117
nation,Scotland,S92000003,2020-12-06,643,101174,643,101057,0,117
nation,Scotland,S92000003,2020-12-05,667,100531,666,100414,1,117
nation,Scotland,S92000003,2020-12-04,650,99864,649,99748,1,116
nation,Scotland,S92000003,2020-12-03,807,99214,805,99099,2,115
nation,Scotland,S92000003,2020-12-02,952,98407,951,98294,1,113
nation,Scotland,S92000003,2020-12-01,935,97455,932,97343,3,112
nation,Scotland,S92000003,2020-11-30,976,96520,973,96411,3,109
nation,Scotland,S92000003,2020-11-29,558,95544,558,95438,0,106
nation,Scotland,S92000003,2020-11-28,572,94986,572,94880,0,106
nation,Scotland,S92000003,2020-11-27,738,94414,738,94308,0,106
nation,Scotland,S92000003,2020-11-26,807,93676,804,93570,3,106
nation,Scotland,S92000003,2020-11-25,932,92869,932,92766,0,103
nation,Scotland,S92000003,2020-11-24,996,91937,994,91834,2,103
nation,Scotland,S92000003,2020-11-23,1159,90941,1156,90840,3,101
nation,Scotland,S92000003,2020-11-22,709,89782,709,89684,0,98
nation,Scotland,S92000003,2020-11-21,764,89073,764,88975,0,98
nation,Scotland,S92000003,2020-11-20,861,88309,860,88211,1,98
nation,Scotland,S92000003,2020-11-19,985,87448,984,87351,1,97
nation,Scotland,S92000003,2020-11-18,1115,86463,1113,86367,2,96
nation,Scotland,S92000003,2020-11-17,1227,85348,1225,85254,2,94
nation,Scotland,S92000003,2020-11-16,1278,84121,1277,84029,1,92
nation,Scotland,S92000003,2020-11-15,818,82843,817,82752,1,91
nation,Scotland,S92000003,2020-11-14,905,82025,903,81935,2,90
nation,Scotland,S92000003,2020-11-13,1055,81120,1054,81032,1,88
nation,Scotland,S92000003,2020-11-12,1196,80065,1195,79978,1,87
nation,Scotland,S92000003,2020-11-11,1249,78869,1247,78783,2,86
nation,Scotland,S92000003,2020-11-10,1289,77620,1287,77536,2,84
nation,Scotland,S92000003,2020-11-09,1296,76331,1296,76249,0,82
nation,Scotland,S92000003,2020-11-08,874,75035,873,74953,1,82
nation,Scotland,S92000003,2020-11-07,842,74161,842,74080,0,81
nation,Scotland,S92000003,2020-11-06,1136,73319,1134,73238,2,81
nation,Scotland,S92000003,2020-11-05,1298,72183,1295,72104,3,79
nation,Scotland,S92000003,2020-11-04,1302,70885,1301,70809,1,76
nation,Scotland,S92000003,2020-11-03,1392,69583,1392,69508,0,75
nation,Scotland,S92000003,2020-11-02,1476,68191,1474,68116,2,75
nation,Scotland,S92000003,2020-11-01,969,66715,969,66642,0,73
nation,Scotland,S92000003,2020-10-31,742,65746,742,65673,0,73
nation,Scotland,S92000003,2020-10-30,1089,65004,1088,64931,1,73
nation,Scotland,S92000003,2020-10-29,1100,63915,1098,63843,2,72
nation,Scotland,S92000003,2020-10-28,1267,62815,1266,62745,1,70
nation,Scotland,S92000003,2020-10-27,1307,61548,1305,61479,2,69
nation,Scotland,S92000003,2020-10-26,1345,60241,1345,60174,0,67
nation,Scotland,S92000003,2020-10-25,941,58896,939,58829,2,67
nation,Scotland,S92000003,2020-10-24,953,57955,953,57890,0,65
nation,Scotland,S92000003,2020-10-23,1282,57002,1280,56937,2,65
nation,Scotland,S92000003,2020-10-22,1493,55720,1491,55657,2,63
nation,Scotland,S92000003,2020-10-21,1579,54227,1579,54166,0,61
nation,Scotland,S92000003,2020-10-20,1690,52648,1690,52587,0,61
nation,Scotland,S92000003,2020-10-19,1359,50958,1359,50897,0,61
nation,Scotland,S92000003,2020-10-18,834,49599,833,49538,1,61
nation,Scotland,S92000003,2020-10-17,855,48765,855,48705,0,60
nation,Scotland,S92000003,2020-10-16,1254,47910,1252,47850,2,60
nation,Scotland,S92000003,2020-10-15,1294,46656,1292,46598,2,58
nation,Scotland,S92000003,2020-10-14,1297,45362,1292,45306,5,56
nation,Scotland,S92000003,2020-10-13,1421,44065,1421,44014,0,51
nation,Scotland,S92000003,2020-10-12,1355,42644,1354,42593,1,51
nation,Scotland,S92000003,2020-10-11,960,41289,959,41239,1,50
nation,Scotland,S92000003,2020-10-10,942,40329,941,40280,1,49
nation,Scotland,S92000003,2020-10-09,1095,39387,1093,39339,2,48
nation,Scotland,S92000003,2020-10-08,1171,38292,1169,38246,2,46
nation,Scotland,S92000003,2020-10-07,1253,37121,1253,37077,0,44
nation,Scotland,S92000003,2020-10-06,1192,35868,1190,35824,2,44
nation,Scotland,S92000003,2020-10-05,1099,34676,1099,34634,0,42
nation,Scotland,S92000003,2020-10-04,742,33577,742,33535,0,42
nation,Scotland,S92000003,2020-10-03,695,32835,695,32793,0,42
nation,Scotland,S92000003,2020-10-02,818,32140,817,32098,1,42
nation,Scotland,S92000003,2020-10-01,778,31322,778,31281,0,41
nation,Scotland,S92000003,2020-09-30,794,30544,794,30503,0,41
nation,Scotland,S92000003,2020-09-29,659,29750,658,29709,1,41
nation,Scotland,S92000003,2020-09-28,624,29091,623,29051,1,40
nation,Scotland,S92000003,2020-09-27,358,28467,358,28428,0,39
nation,Scotland,S92000003,2020-09-26,434,28109,434,28070,0,39
nation,Scotland,S92000003,2020-09-25,579,27675,578,27636,1,39
nation,Scotland,S92000003,2020-09-24,715,27096,715,27058,0,38
nation,Scotland,S92000003,2020-09-23,568,26381,567,26343,1,38
nation,Scotland,S92000003,2020-09-22,493,25813,493,25776,0,37
nation,Scotland,S92000003,2020-09-21,455,25320,454,25283,1,37
nation,Scotland,S92000003,2020-09-20,315,24865,315,24829,0,36
nation,Scotland,S92000003,2020-09-19,232,24550,232,24514,0,36
nation,Scotland,S92000003,2020-09-18,269,24318,269,24282,0,36
nation,Scotland,S92000003,2020-09-17,254,24049,254,24013,0,36
nation,Scotland,S92000003,2020-09-16,269,23795,268,23759,1,36
nation,Scotland,S92000003,2020-09-15,227,23526,227,23491,0,35
nation,Scotland,S92000003,2020-09-14,177,23299,177,23264,0,35
nation,Scotland,S92000003,2020-09-13,168,23122,166,23087,2,35
nation,Scotland,S92000003,2020-09-12,208,22954,207,22921,1,33
nation,Scotland,S92000003,2020-09-11,210,22746,209,22714,1,32
nation,Scotland,S92000003,2020-09-10,216,22536,216,22505,0,31
nation,Scotland,S92000003,2020-09-09,222,22320,222,22289,0,31
nation,Scotland,S92000003,2020-09-08,104,22098,102,22067,2,31
nation,Scotland,S92000003,2020-09-07,168,21994,167,21965,1,29
nation,Scotland,S92000003,2020-09-06,153,21826,153,21798,0,28
nation,Scotland,S92000003,2020-09-05,136,21673,136,21645,0,28
nation,Scotland,S92000003,2020-09-04,171,21537,171,21509,0,28
nation,Scotland,S92000003,2020-09-03,201,21366,201,21338,0,28
nation,Scotland,S92000003,2020-09-02,192,21165,191,21137,1,28
nation,Scotland,S92000003,2020-09-01,199,20973,199,20946,0,27
nation,Scotland,S92000003,2020-08-31,144,20774,144,20747,0,27
nation,Scotland,S92000003,2020-08-30,102,20630,102,20603,0,27
nation,Scotland,S92000003,2020-08-29,95,20528,95,20501,0,27
nation,Scotland,S92000003,2020-08-28,104,20433,104,20406,0,27
nation,Scotland,S92000003,2020-08-27,100,20329,99,20302,1,27
nation,Scotland,S92000003,2020-08-26,98,20229,97,20203,1,26
nation,Scotland,S92000003,2020-08-25,71,20131,69,20106,2,25
nation,Scotland,S92000003,2020-08-24,60,20060,60,20037,0,23
nation,Scotland,S92000003,2020-08-23,65,20000,65,19977,0,23
nation,Scotland,S92000003,2020-08-22,47,19935,47,19912,0,23
nation,Scotland,S92000003,2020-08-21,90,19888,90,19865,0,23
nation,Scotland,S92000003,2020-08-20,141,19798,140,19775,1,23
nation,Scotland,S92000003,2020-08-19,91,19657,91,19635,0,22
nation,Scotland,S92000003,2020-08-18,78,19566,77,19544,1,22
nation,Scotland,S92000003,2020-08-17,72,19488,72,19467,0,21
nation,Scotland,S92000003,2020-08-16,30,19416,30,19395,0,21
nation,Scotland,S92000003,2020-08-15,21,19386,20,19365,1,21
nation,Scotland,S92000003,2020-08-14,51,19365,50,19345,1,20
nation,Scotland,S92000003,2020-08-13,53,19314,52,19295,1,19
nation,Scotland,S92000003,2020-08-12,48,19261,48,19243,0,18
nation,Scotland,S92000003,2020-08-11,65,19213,64,19195,1,18
nation,Scotland,S92000003,2020-08-10,58,19148,57,19131,1,17
nation,Scotland,S92000003,2020-08-09,26,19090,26,19074,0,16
nation,Scotland,S92000003,2020-08-08,27,19064,27,19048,0,16
nation,Scotland,S92000003,2020-08-07,46,19037,46,19021,0,16
nation,Scotland,S92000003,2020-08-06,63,18991,62,18975,1,16
nation,Scotland,S92000003,2020-08-05,65,18928,64,18913,1,15
nation,Scotland,S92000003,2020-08-04,57,18863,57,18849,0,14
nation,Scotland,S92000003,2020-08-03,60,18806,60,18792,0,14
nation,Scotland,S92000003,2020-08-02,19,18746,19,18732,0,14
nation,Scotland,S92000003,2020-08-01,23,18727,22,18713,1,14
nation,Scotland,S92000003,2020-07-31,21,18704,21,18691,0,13
nation,Scotland,S92000003,2020-07-30,28,18683,27,18670,1,13
nation,Scotland,S92000003,2020-07-29,30,18655,28,18643,2,12
nation,Scotland,S92000003,2020-07-28,24,18625,22,18615,2,10
nation,Scotland,S92000003,2020-07-27,13,18601,13,18593,0,8
nation,Scotland,S92000003,2020-07-26,7,18588,7,18580,0,8
nation,Scotland,S92000003,2020-07-25,3,18581,3,18573,0,8
nation,Scotland,S92000003,2020-07-24,11,18578,11,18570,0,8
nation,Scotland,S92000003,2020-07-23,23,18567,23,18559,0,8
nation,Scotland,S92000003,2020-07-22,18,18544,16,18536,2,8
nation,Scotland,S92000003,2020-07-21,19,18526,19,18520,0,6
nation,Scotland,S92000003,2020-07-20,14,18507,13,18501,1,6
nation,Scotland,S92000003,2020-07-19,17,18493,17,18488,0,5
nation,Scotland,S92000003,2020-07-18,14,18476,13,18471,1,5
nation,Scotland,S92000003,2020-07-17,8,18462,8,18458,0,4
nation,Scotland,S92000003,2020-07-16,22,18454,21,18450,1,4
nation,Scotland,S92000003,2020-07-15,16,18432,16,18429,0,3
nation,Scotland,S92000003,2020-07-14,10,18416,10,18413,0,3
nation,Scotland,S92000003,2020-07-13,19,18406,18,18403,1,3
nation,Scotland,S92000003,2020-07-12,2,18387,2,18385,0,2
nation,Scotland,S92000003,2020-07-11,9,18385,9,18383,0,2
nation,Scotland,S92000003,2020-07-10,12,18376,12,18374,0,2
nation,Scotland,S92000003,2020-07-09,8,18364,8,18362,0,2
nation,Scotland,S92000003,2020-07-08,10,18356,10,18354,0,2
nation,Scotland,S92000003,2020-07-07,11,18346,11,18344,0,2
nation,Scotland,S92000003,2020-07-06,8,18335,8,18333,0,2
nation,Scotland,S92000003,2020-07-05,2,18327,2,18325,0,2
nation,Scotland,S92000003,2020-07-04,5,18325,5,18323,0,2
nation,Scotland,S92000003,2020-07-03,7,18320,6,18318,1,2
nation,Scotland,S92000003,2020-07-02,13,18313,13,18312,0,1
nation,Scotland,S92000003,2020-07-01,11,18300,11,18299,0,1
nation,Scotland,S92000003,2020-06-30,8,18289,8,18288,0,1
nation,Scotland,S92000003,2020-06-29,14,18281,14,18280,0,1
nation,Scotland,S92000003,2020-06-28,3,18267,3,18266,0,1
nation,Scotland,S92000003,2020-06-27,4,18264,4,18263,0,1
nation,Scotland,S92000003,2020-06-26,6,18260,6,18259,0,1
nation,Scotland,S92000003,2020-06-25,19,18254,19,18253,0,1
nation,Scotland,S92000003,2020-06-24,8,18235,8,18234,0,1
nation,Scotland,S92000003,2020-06-23,20,18227,20,18226,0,1
nation,Scotland,S92000003,2020-06-22,10,18207,10,18206,0,1
nation,Scotland,S92000003,2020-06-21,9,18197,9,18196,0,1
nation,Scotland,S92000003,2020-06-20,6,18188,6,18187,0,1
nation,Scotland,S92000003,2020-06-19,24,18182,24,18181,0,1
nation,Scotland,S92000003,2020-06-18,14,18158,14,18157,0,1
nation,Scotland,S92000003,2020-06-17,33,18144,33,18143,0,1
nation,Scotland,S92000003,2020-06-16,17,18111,17,18110,0,1
nation,Scotland,S92000003,2020-06-15,21,18094,21,18093,0,1
nation,Scotland,S92000003,2020-06-14,13,18073,13,18072,0,1
nation,Scotland,S92000003,2020-06-13,22,18060,22,18059,0,1
nation,Scotland,S92000003,2020-06-12,30,18038,30,18037,0,1
nation,Scotland,S92000003,2020-06-11,22,18008,21,18007,1,1
nation,Scotland,S92000003,2020-06-10,29,17986,29,17986,,
nation,Scotland,S92000003,2020-06-09,27,17957,27,17957,,
nation,Scotland,S92000003,2020-06-08,18,17930,18,17930,,
nation,Scotland,S92000003,2020-06-07,17,17912,17,17912,,
nation,Scotland,S92000003,2020-06-06,22,17895,22,17895,,
nation,Scotland,S92000003,2020-06-05,24,17873,24,17873,,
nation,Scotland,S92000003,2020-06-04,35,17849,35,17849,,
nation,Scotland,S92000003,2020-06-03,34,17814,34,17814,,
nation,Scotland,S92000003,2020-06-02,46,17780,46,17780,,
nation,Scotland,S92000003,2020-06-01,38,17734,38,17734,,
nation,Scotland,S92000003,2020-05-31,23,17696,23,17696,,
nation,Scotland,S92000003,2020-05-30,40,17673,40,17673,,
nation,Scotland,S92000003,2020-05-29,30,17633,30,17633,,
nation,Scotland,S92000003,2020-05-28,55,17603,55,17603,,
nation,Scotland,S92000003,2020-05-27,66,17548,66,17548,,
nation,Scotland,S92000003,2020-05-26,478,17482,478,17482,,
nation,Scotland,S92000003,2020-05-25,96,17004,96,17004,,
nation,Scotland,S92000003,2020-05-24,53,16908,53,16908,,
nation,Scotland,S92000003,2020-05-23,50,16855,50,16855,,
nation,Scotland,S92000003,2020-05-22,91,16805,91,16805,,
nation,Scotland,S92000003,2020-05-21,111,16714,111,16714,,
nation,Scotland,S92000003,2020-05-20,121,16603,121,16603,,
nation,Scotland,S92000003,2020-05-19,182,16482,182,16482,,
nation,Scotland,S92000003,2020-05-18,141,16300,141,16300,,
nation,Scotland,S92000003,2020-05-17,93,16159,93,16159,,
nation,Scotland,S92000003,2020-05-16,103,16066,103,16066,,
nation,Scotland,S92000003,2020-05-15,151,15963,151,15963,,
nation,Scotland,S92000003,2020-05-14,211,15812,211,15812,,
nation,Scotland,S92000003,2020-05-13,198,15601,198,15601,,
nation,Scotland,S92000003,2020-05-12,230,15403,230,15403,,
nation,Scotland,S92000003,2020-05-11,265,15173,265,15173,,
nation,Scotland,S92000003,2020-05-10,153,14908,153,14908,,
nation,Scotland,S92000003,2020-05-09,180,14755,180,14755,,
nation,Scotland,S92000003,2020-05-08,258,14575,258,14575,,
nation,Scotland,S92000003,2020-05-07,297,14317,297,14317,,
nation,Scotland,S92000003,2020-05-06,307,14020,307,14020,,
nation,Scotland,S92000003,2020-05-05,288,13713,288,13713,,
nation,Scotland,S92000003,2020-05-04,329,13425,329,13425,,
nation,Scotland,S92000003,2020-05-03,188,13096,188,13096,,
nation,Scotland,S92000003,2020-05-02,222,12908,222,12908,,
nation,Scotland,S92000003,2020-05-01,375,12686,375,12686,,
nation,Scotland,S92000003,2020-04-30,337,12311,337,12311,,
nation,Scotland,S92000003,2020-04-29,431,11974,431,11974,,
nation,Scotland,S92000003,2020-04-28,383,11543,383,11543,,
nation,Scotland,S92000003,2020-04-27,434,11160,434,11160,,
nation,Scotland,S92000003,2020-04-26,171,10726,171,10726,,
nation,Scotland,S92000003,2020-04-25,184,10555,184,10555,,
nation,Scotland,S92000003,2020-04-24,306,10371,306,10371,,
nation,Scotland,S92000003,2020-04-23,314,10065,314,10065,,
nation,Scotland,S92000003,2020-04-22,340,9751,340,9751,,
