lineage	ntaxa	tmrca	ptmrca	source	first_seen	last_seen
317	1	2022.035616438356	2021.9751680154725	nonENG+ENG	2022.035616438356	2022.035616438356
318	1	2021.999303878201	2021.993447873568	nonENG	2022.0082191780823	2022.0082191780823
319	1	2022.027397260274	2021.9865925666063	nonENG	2022.027397260274	2022.027397260274
320	1	2022.035616438356	2021.9865946266225	nonENG	2022.035616438356	2022.035616438356
321	2	2021.9938145004276	2021.9856798091168	nonENG	2022.0027397260276	2022.0465753424655
322	1	2022.013698630137	2022.005755796508	nonENG+ENG	2022.013698630137	2022.013698630137
323	1	2022.021917808219	2021.9721836737815	nonENG	2022.021917808219	2022.021917808219
324	1	2022.027397260274	2021.984594467769	nonENG	2022.027397260274	2022.027397260274
325	1	2022.054794520548	2021.9920596963584	nonENG	2022.054794520548	2022.054794520548
326	1	2021.9658421809413	2021.9519573268335	nonENG	2022.0767123287671	2022.0767123287671
327	2	2022.0243250323224	2021.9662226798748	nonENG	2022.0438356164384	2022.0438356164384
328	2	2022.0251363162884	2021.9662226798748	nonENG	2022.0328767123287	2022.0383561643837
329	2	2021.9985559315085	2021.997351834376	nonENG	2022.0520547945205	2022.0520547945205
330	1	2021.9698630136984	2021.9576924812	nonENG+ENG	2021.9698630136984	2021.9698630136984
331	1	2022.0054794520547	2021.9838298373727	nonENG	2022.0054794520547	2022.0054794520547
332	1	2022.0520547945205	2022.0340178488889	nonENG	2022.0520547945205	2022.0520547945205
333	2	2022.0682335163344	2022.035299270893	nonENG	2022.0712328767124	2022.0821917808216
334	1	2021.9917808219177	2021.988178351552	nonENG	2021.9917808219177	2021.9917808219177
335	2	2021.9801765621592	2021.96660272526	nonENG	2021.9808219178085	2022.035616438356
336	2	2022.075591934965	2022.065700671344	nonENG	2022.0767123287671	2022.0821917808216
337	1	2022.0602739726028	2021.9690312550647	nonENG	2022.0602739726028	2022.0602739726028
338	5	2022.0306735709348	2022.0121166363083	nonENG	2022.0520547945205	2022.07397260274
339	1	2022.049315068493	2022.0143547393395	nonENG	2022.049315068493	2022.049315068493
340	1	2022.0054794520547	2021.98156704864	nonENG	2022.0054794520547	2022.0054794520547
341	2	2022.0205393960343	2021.9893734760988	nonENG	2022.024657534247	2022.0438356164384
342	8	2021.9627428296144	2021.9584075619605	nonENG	2021.978082191781	2022.06301369863
343	1	2022.0602739726028	2022.0021629514868	nonENG	2022.0602739726028	2022.0602739726028
344	1	2022.0328767123287	2022.0141537773568	nonENG	2022.0328767123287	2022.0328767123287
345	1	2022.013698630137	2021.9703777179025	nonENG	2022.013698630137	2022.013698630137
346	2	2022.036093225958	2021.9786040490455	nonENG	2022.07397260274	2022.0821917808216
347	1	2021.948350604599	2021.9467673299227	nonENG	2021.9534246575345	2021.9534246575345
348	2	2021.9717623623328	2021.963157306578	nonENG	2021.972602739726	2021.9972602739729
349	1	2022.019178082192	2021.981163969485	nonENG	2022.019178082192	2022.019178082192
350	1	2021.986301369863	2021.977691137025	nonENG	2021.986301369863	2021.986301369863
351	23	2021.9613972283369	2021.951506414247	nonENG	2021.9671232876717	2022.0821917808216
352	1	2022.0602739726028	2022.053161255168	nonENG	2022.0602739726028	2022.0602739726028
353	1	2022.041095890411	2022.0045372863692	nonENG	2022.041095890411	2022.041095890411
354	1	2021.9777309042213	2021.9776493527163	nonENG	2022.0438356164384	2022.0438356164384
355	1	2022.019178082192	2021.9832867062507	nonENG	2022.019178082192	2022.019178082192
356	1	2022.013698630137	2022.00629538622	nonENG	2022.013698630137	2022.013698630137
357	2	2021.9934819708185	2021.9817574829503	nonENG	2022.0465753424655	2022.07397260274
358	1	2021.9886762826825	2021.9767386719327	nonENG	2022.0465753424655	2022.0465753424655
359	1	2022.06301369863	2022.062295174004	nonENG	2022.06301369863	2022.06301369863
360	1	2022.07397260274	2022.058259921096	nonENG	2022.07397260274	2022.07397260274
361	1	2022.0602739726028	2022.0046807835488	nonENG	2022.0602739726028	2022.0602739726028
362	1	2022.0684931506848	2021.9945814524772	nonENG	2022.0684931506848	2022.0684931506848
363	8	2021.9481140127464	2021.9473884608017	nonENG	2022.0328767123287	2022.0794520547945
364	4	2021.9771794235348	2021.9507025964251	nonENG	2021.978082191781	2022.0712328767124
365	2	2021.9850767655005	2021.980720257201	nonENG	2022.0602739726028	2022.0712328767124
366	1	2021.9975126089275	2021.9700662687317	nonENG	2022.0082191780823	2022.0082191780823
367	1	2022.0712328767124	2021.959463418096	nonENG	2022.0712328767124	2022.0712328767124
368	11	2021.95834506834	2021.9536094779544	nonENG	2021.972602739726	2022.0794520547945
369	1	2021.9505536527936	2021.9499098553424	nonENG	2021.964383561644	2021.964383561644
370	1	2021.9917808219177	2021.981695501835	nonENG	2021.9917808219177	2021.9917808219177
371	1	2022.0712328767124	2021.9812888961003	nonENG	2022.0712328767124	2022.0712328767124
372	1	2022.027397260274	2021.991446897918	nonENG	2022.027397260274	2022.027397260274
373	0	2021.9678798364464	2021.9594805804663	nonENG	0.0	2021.8161655762967
374	3	2022.00566079899	2021.99703352688	nonENG+ENG	2022.054794520548	2022.0602739726028
375	1	2022.0575342465756	2021.975935087965	nonENG	2022.0575342465756	2022.0575342465756
376	2	2021.9831409126684	2021.975935087965	nonENG	2022.0301369863012	2022.0712328767124
377	1	2022.0657534246573	2021.962489532988	nonENG	2022.0657534246573	2022.0657534246573
378	1	2022.0328767123287	2021.985680183604	nonENG	2022.0328767123287	2022.0328767123287
379	1	2022.021917808219	2021.9763384359312	nonENG	2022.021917808219	2022.021917808219
380	1	2022.041095890411	2022.007086879368	nonENG	2022.041095890411	2022.041095890411
381	1	2021.9858069013264	2021.9542820536776	nonENG	2022.0767123287671	2022.0767123287671
382	2	2022.0019982417373	2021.9805314008013	nonENG	2022.027397260274	2022.027397260274
383	3	2022.0273539051936	2022.0028508953944	nonENG	2022.0684931506848	2022.0821917808216
384	1	2022.0767123287671	2022.0112237796752	nonENG	2022.0767123287671	2022.0767123287671
385	1	2022.06301369863	2021.987376808028	nonENG	2022.06301369863	2022.06301369863
386	3	2021.9534630536184	2021.943325105298	nonENG	2021.9561643835616	2021.9671232876717
387	1	2022.0465753424655	2021.994151341861	nonENG	2022.0465753424655	2022.0465753424655
388	1	2022.0575342465756	2022.0113999243893	nonENG	2022.0575342465756	2022.0575342465756
389	1	2022.0575342465756	2022.009518383953	nonENG	2022.0575342465756	2022.0575342465756
390	1	2022.049315068493	2021.9695707745043	nonENG	2022.049315068493	2022.049315068493
391	9	2021.946684092614	2021.9384621956256	nonENG	2021.9534246575345	2022.0821917808216
392	1	2022.013698630137	2021.9406899120224	nonENG	2022.013698630137	2022.013698630137
393	1	2021.975535100104	2021.962541727183	nonENG	2021.978082191781	2021.978082191781
394	1	2021.9945205479453	2021.9804716116853	nonENG+ENG	2021.9945205479453	2021.9945205479453
395	1	2022.0328767123287	2022.01035178977	nonENG	2022.0328767123287	2022.0328767123287
396	1	2021.978082191781	2021.9626754889423	nonENG	2021.978082191781	2021.978082191781
397	12	2021.947072939772	2021.940809652297	nonENG	2021.9616438356163	2022.0712328767124
398	1	2022.0465753424655	2022.0187962477676	nonENG	2022.0465753424655	2022.0465753424655
399	1	2022.0438356164384	2022.016430636274	nonENG	2022.0438356164384	2022.0438356164384
400	1	2022.0	2021.9934288637955	nonENG	2022.0	2022.0
401	1	2022.0438356164384	2021.9764327812693	nonENG	2022.0438356164384	2022.0438356164384
402	1	2022.0465753424655	2022.00323842421	nonENG	2022.0465753424655	2022.0465753424655
403	2	2022.0677535016969	2021.984273303736	nonENG	2022.0712328767124	2022.0712328767124
404	1	2021.9945205479453	2021.984317430668	nonENG	2021.9945205479453	2021.9945205479453
405	2	2021.947526755124	2021.9467049604184	nonENG	2021.9561643835616	2022.021917808219
406	3	2021.966948679956	2021.960613466141	nonENG	2021.9671232876717	2022.049315068493
407	2	2021.9915953804416	2021.9864184670453	nonENG	2022.0383561643837	2022.0712328767124
408	1	2022.049315068493	2021.988225269064	nonENG	2022.049315068493	2022.049315068493
409	1	2021.9590644756247	2021.9552526851617	nonENG	2021.975342465753	2021.975342465753
410	1	2022.035616438356	2021.9622912677628	nonENG	2022.035616438356	2022.035616438356
411	2	2021.9648311018552	2021.9622912677628	nonENG	2022.013698630137	2022.0657534246573
412	1	2022.038805616584	2021.9788451208624	nonENG	2022.0520547945205	2022.0520547945205
413	1	2022.0301369863012	2022.0066522158188	nonENG	2022.0301369863012	2022.0301369863012
414	1	2022.027397260274	2021.995931820623	nonENG	2022.027397260274	2022.027397260274
415	37	2021.9444854374608	2021.938262020716	nonENG	2021.9506849315069	2022.0767123287671
416	2	2021.986324373348	2021.9547018212293	nonENG	2021.9945205479453	2022.0027397260276
417	1	2021.9945205479453	2021.986604668207	nonENG	2021.9945205479453	2021.9945205479453
418	1	2022.0712328767124	2021.996944130372	nonENG	2022.0712328767124	2022.0712328767124
419	1	2022.0244896528084	2021.9837322674707	nonENG	2022.041095890411	2022.041095890411
420	1	2021.9945205479453	2021.9826044957017	nonENG	2021.9945205479453	2021.9945205479453
421	2	2021.9879426788816	2021.9616550602263	nonENG	2022.0082191780823	2022.0465753424655
422	3	2021.9754964650735	2021.9669639988224	nonENG	2022.0054794520547	2022.0465753424655
423	1	2021.9972602739729	2021.9819573485129	nonENG	2021.9972602739729	2021.9972602739729
424	3	2021.98704587299	2021.9772432310103	nonENG	2022.0	2022.013698630137
425	1	2021.9945205479453	2021.960662005396	nonENG	2021.9945205479453	2021.9945205479453
426	4	2021.9923798499185	2021.9616273724037	nonENG	2022.035616438356	2022.0657534246573
427	2	2022.0545479490968	2022.0465725895533	nonENG	2022.054794520548	2022.0684931506848
428	1	2021.975342465753	2021.965322369193	nonENG	2021.975342465753	2021.975342465753
429	1	2022.054794520548	2021.986763587076	nonENG	2022.054794520548	2022.054794520548
430	1	2021.978903755889	2021.94913520435	nonENG	2021.9917808219177	2021.9917808219177
431	3	2022.0241981050187	2022.0125916889565	nonENG	2022.027397260274	2022.0684931506848
432	3	2021.9931993812295	2021.9800413163737	nonENG	2022.019178082192	2022.0301369863012
433	1	2021.9840506279024	2021.9814914152869	nonENG	2022.0465753424655	2022.0465753424655
434	2	2022.0279788814903	2021.994082744851	nonENG	2022.054794520548	2022.054794520548
435	4	2021.993805457335	2021.966607116156	nonENG	2022.0438356164384	2022.07397260274
436	1	2022.0328767123287	2021.9831419797931	nonENG	2022.0328767123287	2022.0328767123287
437	1	2022.0438356164384	2021.979666263788	nonENG	2022.0438356164384	2022.0438356164384
438	2	2021.9922057955328	2021.9891212799769	nonENG	2021.9945205479453	2021.9945205479453
439	2	2021.98565000999	2021.980650913791	nonENG	2022.027397260274	2022.0328767123287
440	1	2021.964383561644	2021.96029858591	nonENG	2021.964383561644	2021.964383561644
441	1	2022.0465753424655	2022.007068129057	nonENG	2022.0465753424655	2022.0465753424655
442	1	2022.0657534246573	2022.0458441490457	nonENG	2022.0657534246573	2022.0657534246573
443	1	2022.0082191780823	2021.961528156212	nonENG	2022.0082191780823	2022.0082191780823
444	1	2022.06301369863	2022.0303814024808	nonENG	2022.06301369863	2022.06301369863
445	1	2022.013698630137	2021.9858049808888	nonENG	2022.013698630137	2022.013698630137
446	2	2022.0545734563177	2022.0213454518416	nonENG	2022.06301369863	2022.0657534246573
447	1	2021.9890410958903	2021.9641499529987	nonENG	2021.9890410958903	2021.9890410958903
448	4	2021.9760552815576	2021.9715105404937	nonENG	2022.0301369863012	2022.0821917808216
449	2	2021.954860059139	2021.9481443641	nonENG	2022.019178082192	2022.035616438356
450	2	2021.967831528491	2021.9481443641	nonENG	2021.9972602739729	2022.0054794520547
451	1	2022.0794520547945	2021.963226514229	nonENG	2022.0794520547945	2022.0794520547945
452	1	2022.035616438356	2022.030338979225	nonENG	2022.035616438356	2022.035616438356
453	1	2022.0027397260276	2022.0020009003968	nonENG	2022.0027397260276	2022.0027397260276
454	3	2022.0035306124032	2021.9672704150828	nonENG	2022.049315068493	2022.0712328767124
455	1	2022.0438356164384	2021.9891266145896	nonENG	2022.0438356164384	2022.0438356164384
456	1	2022.0684931506848	2022.0001387408108	nonENG	2022.0684931506848	2022.0684931506848
457	1	2022.027397260274	2022.008561940176	nonENG	2022.027397260274	2022.027397260274
458	1	2022.06301369863	2022.0351825425623	nonENG	2022.06301369863	2022.06301369863
459	1	2022.035616438356	2022.020755359432	nonENG	2022.035616438356	2022.035616438356
460	1	2022.0301369863012	2021.9939811271024	nonENG	2022.0301369863012	2022.0301369863012
461	1	2022.013698630137	2021.9797033433704	nonENG	2022.013698630137	2022.013698630137
462	1	2021.983561643836	2021.9715563763875	nonENG+ENG	2021.983561643836	2021.983561643836
463	1	2022.054794520548	2022.0027551377384	nonENG	2022.054794520548	2022.054794520548
464	1	2022.049315068493	2022.0034534782476	nonENG	2022.049315068493	2022.049315068493
465	1	2022.054794520548	2022.008437516389	nonENG	2022.054794520548	2022.054794520548
466	76	2021.939639764052	2021.9336169601045	nonENG	2021.9479452054795	2022.0821917808216
467	1	2021.9535283556447	2021.951126318727	nonENG	2022.0465753424655	2022.0465753424655
468	1	2021.9917808219177	2021.976380934052	nonENG	2021.9917808219177	2021.9917808219177
469	1	2021.997612048104	2021.9895467117503	nonENG	2022.0575342465756	2022.0575342465756
470	1	2022.0027397260276	2021.9827930802724	nonENG	2022.0027397260276	2022.0027397260276
471	2	2021.9817264768385	2021.9636210809645	nonENG	2022.06301369863	2022.0821917808216
472	1	2021.9506849315069	2021.888507056869	nonENG	2021.9506849315069	2021.9506849315069
473	1	2022.0465753424655	2022.032616373214	nonENG	2022.0465753424655	2022.0465753424655
474	4	2021.940091428807	2021.9286484458676	nonENG	2021.945205479452	2021.986301369863
475	146	2021.9226658200243	2021.916656718096	nonENG	2021.9315068493152	2022.0821917808216
476	1	2022.0036919160532	2022.003114181749	nonENG	2022.0082191780823	2022.0082191780823
477	1	2022.041095890411	2021.9942068890457	nonENG	2022.041095890411	2022.041095890411
478	113	2021.9256293479816	2021.888953000724	nonENG	2021.9506849315069	2022.0821917808216
479	1	2021.945002786684	2021.9362543632592	nonENG	2021.9479452054795	2021.9479452054795
480	23	2021.944421757716	2021.937836858007	nonENG	2021.9561643835616	2022.0794520547945
481	2	2022.016120011134	2021.9918439536475	nonENG	2022.019178082192	2022.0301369863012
482	2	2022.0590389003912	2022.0028801419428	nonENG	2022.06301369863	2022.07397260274
483	1	2022.0657534246573	2022.028891828662	nonENG	2022.0657534246573	2022.0657534246573
484	1	2021.975342465753	2021.972086819412	nonENG	2021.975342465753	2021.975342465753
485	1	2022.0328767123287	2021.986193822464	nonENG	2022.0328767123287	2022.0328767123287
486	1	2022.0712328767124	2022.018277190236	nonENG	2022.0712328767124	2022.0712328767124
487	2	2021.974531237141	2021.9654656293285	nonENG	2021.975342465753	2022.0383561643837
488	7	2021.9567014747863	2021.948938601403	nonENG	2021.975342465753	2022.0712328767124
489	1	2021.9397260273968	2021.9045043996296	nonENG	2021.9397260273968	2021.9397260273968
490	1	2022.0712328767124	2022.0229480988671	nonENG	2022.0712328767124	2022.0712328767124
491	1	2022.019178082192	2021.986291931483	nonENG	2022.019178082192	2022.019178082192
492	1	2022.027397260274	2021.9797424763049	nonENG	2022.027397260274	2022.027397260274
493	1	2022.0520547945205	2022.013372214683	nonENG	2022.0520547945205	2022.0520547945205
494	9	2021.946025344056	2021.9442087372563	nonENG	2021.9561643835616	2022.054794520548
495	1	2022.027397260274	2022.0098182512656	nonENG	2022.027397260274	2022.027397260274
496	1	2021.972602739726	2021.9674184270448	nonENG	2021.972602739726	2021.972602739726
497	2	2021.9803140815388	2021.9729863478249	nonENG	2022.054794520548	2022.054794520548
498	2	2022.0116203515809	2021.990205362869	nonENG	2022.024657534247	2022.027397260274
499	1	2022.0301369863012	2022.005752303647	nonENG	2022.0301369863012	2022.0301369863012
500	1	2022.0438356164384	2022.0290999346917	nonENG	2022.0438356164384	2022.0438356164384
501	1	2022.013698630137	2021.9955505291016	nonENG	2022.013698630137	2022.013698630137
502	2	2022.0699807803903	2022.066811611791	nonENG	2022.0712328767124	2022.0767123287671
503	1	2022.0381850000329	2021.9578289472288	nonENG	2022.049315068493	2022.049315068493
504	1	2021.972602739726	2021.9578289472288	nonENG	2021.972602739726	2021.972602739726
505	1	2021.9671232876717	2021.946143386355	nonENG	2021.9671232876717	2021.9671232876717
506	1	2022.024657534247	2021.98130933253	nonENG	2022.024657534247	2022.024657534247
507	1	2022.019178082192	2021.9738556140985	nonENG	2022.019178082192	2022.019178082192
508	1	2022.0054794520547	2021.980850166572	nonENG	2022.0054794520547	2022.0054794520547
509	4	2021.9520667258923	2021.9460772402083	nonENG	2021.964383561644	2022.027397260274
510	1	2022.027397260274	2021.9992563382689	nonENG	2022.027397260274	2022.027397260274
511	4	2021.9409805172731	2021.9235561252528	nonENG	2021.9616438356163	2021.9917808219177
512	181	2021.9161609910664	2021.9071939173612	nonENG	2021.9315068493152	2022.0821917808216
513	1	2022.0767123287671	2021.9763778206109	nonENG	2022.0767123287671	2022.0767123287671
514	1	2022.0049592053545	2021.9931497916657	nonENG	2022.0109589041097	2022.0109589041097
515	1	2022.0082191780823	2021.94929892578	nonENG	2022.0082191780823	2022.0082191780823
516	1	2022.0712328767124	2021.9828137044724	nonENG	2022.0712328767124	2022.0712328767124
517	65	2021.9358030718447	2021.928104889704	nonENG	2021.9479452054795	2022.0821917808216
518	10	2021.9707392920088	2021.959159156212	nonENG	2021.9890410958903	2022.0794520547945
519	1	2021.978082191781	2021.962987957755	nonENG	2021.978082191781	2021.978082191781
520	2	2022.0193605692912	2021.967691141489	nonENG	2022.054794520548	2022.06301369863
521	1	2022.0229090258615	2022.0096813248904	nonENG	2022.041095890411	2022.041095890411
522	3	2021.9821023150264	2021.967185939636	nonENG	2022.027397260274	2022.0712328767124
523	1	2021.986301369863	2021.9630409722756	nonENG	2021.986301369863	2021.986301369863
524	1	2021.972602739726	2021.9468319809985	nonENG	2021.972602739726	2021.972602739726
525	3	2021.9633663252916	2021.948411200916	nonENG	2021.978082191781	2022.0520547945205
526	1	2022.06301369863	2021.9656151921151	nonENG	2022.06301369863	2022.06301369863
527	3	2021.9618072903104	2021.9474653419668	nonENG	2021.9671232876717	2022.054794520548
528	39	2021.959438294691	2021.9461371466707	nonENG	2021.9698630136984	2022.0794520547945
529	1	2021.964383561644	2021.9612686659773	nonENG	2021.964383561644	2021.964383561644
530	7	2021.9482464888245	2021.897737313572	nonENG	2021.978082191781	2022.0684931506848
531	1	2022.0520547945205	2021.9688733659684	nonENG	2022.0520547945205	2022.0520547945205
532	1	2022.06301369863	2021.9470158024872	nonENG	2022.06301369863	2022.06301369863
533	1	2022.013698630137	2021.947784475387	nonENG	2022.013698630137	2022.013698630137
534	17	2021.942218967253	2021.8851308332423	nonENG	2021.9424657534248	2022.0821917808216
535	1	2021.909589041096	2021.891005561416	nonENG	2021.909589041096	2021.909589041096
536	1	2022.0657534246573	2021.9919426089184	nonENG	2022.0657534246573	2022.0657534246573
537	1	2021.975342465753	2021.947920828148	nonENG	2021.975342465753	2021.975342465753
538	1	2022.0383561643837	2021.957515104159	nonENG	2022.0383561643837	2022.0383561643837
539	13	2021.9603681794329	2021.950429536721	nonENG	2021.9616438356163	2022.06301369863
540	1	2021.9698630136984	2021.9405494735156	nonENG	2021.9698630136984	2021.9698630136984
541	3	2021.9766747036012	2021.9746485303492	nonENG	2022.021917808219	2022.0383561643837
542	1	2022.024657534247	2021.9777031988924	nonENG	2022.024657534247	2022.024657534247
543	15	2021.95679721006	2021.947506266351	nonENG	2021.9671232876717	2022.0821917808216
544	1	2022.0438356164384	2021.9820575747997	nonENG	2022.0438356164384	2022.0438356164384
545	1	2022.0438356164384	2022.0072230128292	nonENG	2022.0438356164384	2022.0438356164384
546	1	2022.0438356164384	2022.0006834199069	nonENG	2022.0438356164384	2022.0438356164384
547	1	2022.035616438356	2022.0208930557164	nonENG	2022.035616438356	2022.035616438356
548	1	2022.06301369863	2022.0027388882056	nonENG	2022.06301369863	2022.06301369863
549	1	2021.9917808219177	2021.9680547665123	nonENG	2021.9917808219177	2021.9917808219177
550	1	2022.0082191780823	2021.958541576682	nonENG	2022.0082191780823	2022.0082191780823
551	1	2022.06301369863	2022.0588896603988	nonENG	2022.06301369863	2022.06301369863
552	20	2021.876942428194	2021.8711043742169	nonENG	2021.8986301369864	2021.9397260273968
553	1	2022.0383561643837	2021.958899560381	nonENG	2022.0383561643837	2022.0383561643837
554	1	2021.9534246575345	2021.9479065118387	nonENG	2021.9534246575345	2021.9534246575345
555	1	2021.933347898724	2021.928747921845	nonENG	2021.9397260273968	2021.9397260273968
556	1	2022.019178082192	2021.9750014182976	nonENG	2022.019178082192	2022.019178082192
557	1	2021.9369863013696	2021.9350548961088	nonENG	2021.9369863013696	2021.9369863013696
558	1	2021.9616438356163	2021.9541125865755	nonENG	2021.9616438356163	2021.9616438356163
559	5	2021.971718372312	2021.9644634168408	nonENG	2022.0520547945205	2022.0712328767124
560	1	2022.0328767123287	2022.010191923405	nonENG	2022.0328767123287	2022.0328767123287
561	2	2022.0235820688608	2021.978104767121	nonENG	2022.0383561643837	2022.0438356164384
562	2	2022.0279248836453	2021.996471809171	nonENG	2022.0383561643837	2022.0438356164384
563	2	2021.9891038971532	2021.9791015339345	nonENG	2022.0082191780823	2022.0109589041097
564	4	2022.0435501353431	2021.972886749936	nonENG+ENG	2022.06301369863	2022.07397260274
565	2	2021.98543959078	2021.980170957072	nonENG	2022.024657534247	2022.0383561643837
566	1	2022.0082191780823	2021.962638112013	nonENG	2022.0082191780823	2022.0082191780823
567	1	2022.0301369863012	2021.9617237296652	nonENG	2022.0301369863012	2022.0301369863012
568	1	2022.019178082192	2021.9991900465216	nonENG	2022.019178082192	2022.019178082192
569	1	2022.0383561643837	2021.985052859222	nonENG	2022.0383561643837	2022.0383561643837
570	1	2022.06301369863	2022.0397932552964	nonENG	2022.06301369863	2022.06301369863
571	1	2022.0328767123287	2022.0084630850688	nonENG	2022.0328767123287	2022.0328767123287
572	1	2022.0383561643837	2022.02889473842	nonENG	2022.0383561643837	2022.0383561643837
573	1	2022.027397260274	2021.977141261696	nonENG	2022.027397260274	2022.027397260274
574	1	2022.0027397260276	2021.9577542602392	nonENG	2022.0027397260276	2022.0027397260276
575	1	2022.0054794520547	2021.9560395596225	nonENG	2022.0054794520547	2022.0054794520547
576	3	2021.9980153391648	2021.9934718262675	nonENG	2022.0301369863012	2022.0821917808216
577	1	2022.054794520548	2021.9864220506915	nonENG	2022.054794520548	2022.054794520548
578	1	2022.07397260274	2022.0546022726428	nonENG	2022.07397260274	2022.07397260274
579	1	2022.0438356164384	2021.9610168067557	nonENG	2022.0438356164384	2022.0438356164384
580	1	2022.0054794520547	2021.9988438060936	nonENG	2022.0054794520547	2022.0054794520547
581	1	2022.0109589041097	2021.9764286599984	nonENG	2022.0109589041097	2022.0109589041097
582	1	2022.0520547945205	2021.9897195968056	nonENG	2022.0520547945205	2022.0520547945205
583	5	2021.9764622163143	2021.9746992009689	nonENG	2022.0082191780823	2022.06301369863
584	1	2022.0438356164384	2021.9673435295376	nonENG	2022.0438356164384	2022.0438356164384
585	1	2022.0328767123287	2022.0182334392528	nonENG	2022.0328767123287	2022.0328767123287
586	1	2022.06301369863	2022.057312704195	nonENG	2022.06301369863	2022.06301369863
587	5	2022.017663444844	2021.9888539778967	nonENG	2022.027397260274	2022.0794520547945
588	1	2022.0684931506848	2021.998832753656	nonENG	2022.0684931506848	2022.0684931506848
589	1	2022.0657534246573	2021.9788761633056	nonENG	2022.0657534246573	2022.0657534246573
590	1	2022.027397260274	2021.9991593443265	nonENG	2022.027397260274	2022.027397260274
591	1	2022.019178082192	2021.9668179784187	nonENG	2022.019178082192	2022.019178082192
592	1	2022.0712328767124	2021.9974656070349	nonENG	2022.0712328767124	2022.0712328767124
593	1	2022.027397260274	2021.983722631912	nonENG	2022.027397260274	2022.027397260274
594	1	2022.0328767123287	2021.967320432617	nonENG	2022.0328767123287	2022.0328767123287
595	2	2022.0031445435116	2021.9654309342072	nonENG	2022.0082191780823	2022.054794520548
596	1	2022.027397260274	2021.977165807222	nonENG	2022.027397260274	2022.027397260274
597	1	2022.0684931506848	2022.0068318611084	nonENG	2022.0684931506848	2022.0684931506848
598	1	2022.0438356164384	2021.9827953698984	nonENG	2022.0438356164384	2022.0438356164384
599	1	2021.972602739726	2021.9660669746147	nonENG	2021.972602739726	2021.972602739726
600	1	2022.0767123287671	2021.965487253114	nonENG	2022.0767123287671	2022.0767123287671
601	1	2022.0328767123287	2021.9791382743704	nonENG	2022.0328767123287	2022.0328767123287
602	1	2022.021917808219	2022.001350632941	nonENG	2022.021917808219	2022.021917808219
603	1	2022.0794520547945	2022.075363045396	nonENG	2022.0794520547945	2022.0794520547945
604	1	2022.06301369863	2022.0046096900253	nonENG	2022.06301369863	2022.06301369863
605	1	2022.0712328767124	2022.014856735973	nonENG	2022.0712328767124	2022.0712328767124
606	1	2022.041095890411	2021.9975373315203	nonENG	2022.041095890411	2022.041095890411
607	1	2021.9698630136984	2021.9640337033625	nonENG	2021.9698630136984	2021.9698630136984
608	1	2022.0684931506848	2021.9945440684253	nonENG	2022.0684931506848	2022.0684931506848
609	2	2022.0160977433527	2021.9907807043935	nonENG	2022.0328767123287	2022.0767123287671
610	3	2021.99225449652	2021.973090120372	nonENG	2022.0465753424655	2022.054794520548
611	6	2021.9996110659888	2021.9987847989155	nonENG	2022.0301369863012	2022.054794520548
612	1	2022.0164383561644	2021.9793763940863	nonENG	2022.0164383561644	2022.0164383561644
613	1	2022.0141836195448	2022.005226860941	nonENG	2022.027397260274	2022.027397260274
614	1	2022.0465753424655	2022.005208184609	nonENG	2022.0465753424655	2022.0465753424655
615	2	2022.0797848471468	2021.9788362328925	nonENG	2022.0821917808216	2022.0821917808216
616	1	2022.049315068493	2021.9633302525956	nonENG	2022.049315068493	2022.049315068493
617	1	2021.9649355403385	2021.947923008717	nonENG	2022.027397260274	2022.027397260274
618	1	2022.0821917808216	2022.033435670291	nonENG	2022.0821917808216	2022.0821917808216
619	1	2022.021917808219	2022.0135093260049	nonENG	2022.021917808219	2022.021917808219
620	1	2022.027397260274	2021.982134932485	nonENG+ENG	2022.027397260274	2022.027397260274
621	1	2022.0328767123287	2022.023825866562	nonENG	2022.0328767123287	2022.0328767123287
622	1	2022.019178082192	2021.9942724879324	nonENG	2022.019178082192	2022.019178082192
623	5	2021.9834484361008	2021.9729970413896	nonENG	2022.024657534247	2022.06301369863
624	1	2022.035616438356	2022.014666984359	nonENG	2022.035616438356	2022.035616438356
625	1	2022.0767123287671	2022.0474558735984	nonENG	2022.0767123287671	2022.0767123287671
626	1	2022.0438356164384	2021.9769282503944	nonENG	2022.0438356164384	2022.0438356164384
627	3	2022.0270894221355	2021.985593543868	nonENG	2022.0383561643837	2022.0794520547945
628	1	2022.0821917808216	2022.034737624858	nonENG	2022.0821917808216	2022.0821917808216
629	1	2022.0301369863012	2022.0098646811443	nonENG	2022.0301369863012	2022.0301369863012
630	1	2022.019178082192	2022.00173000766	nonENG	2022.019178082192	2022.019178082192
631	2	2021.999261408015	2021.9886541363096	nonENG	2022.0082191780823	2022.0575342465756
632	1	2022.0438356164384	2022.0085549025157	nonENG	2022.0438356164384	2022.0438356164384
633	1	2022.0575342465756	2021.9827398269692	nonENG	2022.0575342465756	2022.0575342465756
634	1	2022.041095890411	2021.981214049409	nonENG	2022.041095890411	2022.041095890411
635	1	2022.035616438356	2021.9966915727207	nonENG	2022.035616438356	2022.035616438356
636	1	2022.0602739726028	2022.0262810470244	nonENG	2022.0602739726028	2022.0602739726028
637	1	2022.035616438356	2022.0058364747688	nonENG	2022.035616438356	2022.035616438356
